act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20241202-20241205-4,超R,获得道具渠道,购买_gold_333,阵石招募令,2,30.0,3
20241202-20241205-4,小R,获得道具渠道,购买_gold_333,抽奖自选包,2,40.0,4
20250419-20250422-4,大R,获得道具渠道,购买_gold_333,阵石招募令,2,30.0,3
20250203-20250205-3,超R,获得道具渠道,购买_gold_333,神砂,1,2000.0,2
20250203-20250205-3,大R,获得道具渠道,购买_gold_329,武将经验 +20000,1,160.0,4
20250319-20250322-4,超R,获得道具渠道,购买_gold_331,君主体力 +120(被gameconstantset引用),3,70.0,14
20250319-20250322-4,大R,获得道具渠道,购买_gold_331,战旗觉醒道具自选包,2,180.0,12
20250303-20250305-3,超R,获得道具渠道,购买_gold_330,试金石,1,60.0,1
20250319-20250322-4,大R,获得道具渠道,购买_gold_330,国宝升星道具,2,30.0,5
20241202-20241205-4,大R,获得道具渠道,购买_gold_333,阵石招募令,1,10.0,1
20250419-20250422-4,中R,获得道具渠道,购买_gold_333,S36招募令,1,10.0,1
20241119-20241122-4,小R,获得道具渠道,购买_gold_330,国宝升星道具,1,6.0,1
20241119-20241122-4,大R,获得道具渠道,购买_gold_332,赛季UR战旗碎片自选S19-S23,1,30.0,1
20250219-20250222-4,中R,获得道具渠道,购买_gold_331,铭刻道具自选包,2,40.0,2
20250404-20250406-3,超R,获得道具渠道,购买_gold_330,火砂（神武升级道具）,1,4000.0,2
20250219-20250222-4,中R,获得道具渠道,购买_gold_329,金币,1,320.0,1
20250203-20250205-3,小R,获得道具渠道,购买_gold_330,SSR+将魂,1,120.0,2
20250113-20250115-3,非R,直购礼包礼包聚合2,非R,,2,785.0448,3
20250113-20250115-3,微R,直购礼包礼包聚合2,微R,,2,250.0896,4
20241215-20241218-4,大R,直购礼包礼包聚合2,大R,,26,15668.430399999974,172
20241202-20241205-4,中R,直购礼包礼包聚合1,行脚商人-自选礼包1,,6,769.5934000000003,23
20250203-20250205-3,超R,直购礼包礼包聚合1,行脚商人-自选礼包4,,3,3766.120000000001,12
20250419-20250422-4,大R,直购礼包礼包聚合1,行脚商人-自选礼包5,,5,4348.8216,7
20250319-20250322-4,大R,直购礼包礼包聚合1,行脚商人-自选礼包3,,5,3236.0304,26
20250113-20250115-3,微R,直购礼包礼包聚合1,行脚商人-自选礼包2,,2,250.0896,4
20250113-20250115-3,未活跃,直购礼包礼包聚合1,行脚商人-自选礼包2,,1,60.0,1
20241215-20241218-4,小R,直购礼包礼包聚合1,行脚商人-自选礼包4,,1,312.612,1
20250203-20250205-3,大R,获得道具,蓝经验国宝,,3,1150.0,23
20250203-20250205-3,大R,获得道具,研习金色道具,,2,80.0,8
20241215-20241218-4,大R,获得道具,2阶符文随机包,,1,120.0,8
20250219-20250222-4,大R,获得道具,化境研习橙色道具,,12,1520.0,38
20250219-20250222-4,微R,获得道具,研习金色道具,,1,20.0,2
20250419-20250422-4,大R,获得道具,战旗经验书-蓝,,6,400.0,20
20250419-20250422-4,中R,获得道具,刻印石,,8,6600.0,22
20250319-20250322-4,大R,获得道具,I阶符文随机包,,1,180.0,6
20250319-20250322-4,超R,获得道具,朱砂,,1,6000.0,1
20250404-20250406-3,中R,获得道具,铁锭（装备饰品和改造道具）,,5,27000.0,18
20241119-20241122-4,中R,获得道具,金币,,6,38680.0,31
20241202-20241205-4,超R,获得道具,研习道具自选包,,1,120.0,6
20250219-20250222-4,超R,获得道具,朱砂,,1,12000.0,2
20241202-20241205-4,微R,获得道具,蓝经验国宝,,2,100.0,2
20241119-20241122-4,非R,获得道具,金币,,1,1200.0,2
20250113-20250115-3,超R,获得道具,S34招募令,,1,10.0,1
20241215-20241218-4,小R,获得道具,银币,,5,750000.0,5
20250303-20250305-3,大R,获得道具,研习橙色道具,,1,60.0,3
20250303-20250305-3,大R,获得道具,累计充值UR战旗任选包（非赛任选）,,1,125.0,5
20241202-20241205-4,超R,获得道具,经验道具自选包,,1,30.0,1
20250506-20250508-3,中R,获得道具,阵灵（旗阵突破道具）,,1,50.0,1
20250113-20250115-3,大R,获得道具渠道,购买_gold_331,君主体力 +120(被gameconstantset引用),3,80.0,16
20250303-20250305-3,超R,获得道具渠道,购买_gold_332,君主体力 +120(被gameconstantset引用),3,168.0,28
20250303-20250305-3,大R,获得道具渠道,购买_gold_331,君主体力 +120(被gameconstantset引用),1,60.0,12
20241119-20241122-4,大R,获得道具渠道,购买_gold_330,试金石,6,1440.0,24
20241119-20241122-4,中R,获得道具渠道,购买_gold_330,火砂（神武升级道具）,16,72000.0,72
20241215-20241218-4,超R,获得道具渠道,购买_gold_330,UR将魂,2,90.0,3
20250219-20250222-4,超R,获得道具渠道,购买_gold_332,赛季UR战旗碎片自选S19-S23,3,475.0,19
20250506-20250508-3,大R,获得道具渠道,购买_gold_333,银币,1,800000.0,1
20250419-20250422-4,大R,获得道具渠道,购买_gold_330,蓝经验国宝,2,400.0,8
20250419-20250422-4,大R,获得道具渠道,购买_gold_329,银币,6,1400000.0,14
20241119-20241122-4,小R,获得道具渠道,购买_gold_329,雷精,2,30.0,2
20241119-20241122-4,小R,获得道具渠道,购买_gold_330,试金石,2,300.0,5
20241202-20241205-4,超R,获得道具渠道,购买_gold_331,研习道具自选包,1,120.0,6
20241202-20241205-4,中R,获得道具渠道,购买_gold_332,君主体力 +120(被gameconstantset引用),3,48.0,8
20250404-20250406-3,超R,获得道具渠道,购买_gold_332,家督印（战旗征集道具）,1,30.0,6
20250319-20250322-4,大R,获得道具渠道,购买_gold_330,君主体力 +120(被gameconstantset引用),8,108.0,54
20250319-20250322-4,中R,获得道具渠道,购买_gold_329,银币,5,2500000.0,25
20250203-20250205-3,大R,获得道具渠道,购买_gold_333,火石（神武升星道具）,3,800.0,4
20250203-20250205-3,中R,获得道具渠道,购买_gold_333,银币,1,400000.0,1
20250203-20250205-3,大R,获得道具渠道,购买_gold_329,I阶符文随机包,2,120.0,4
20250203-20250205-3,大R,获得道具渠道,购买_gold_329,玉钢,2,60000.0,12
20250319-20250322-4,小R,获得道具渠道,购买_gold_329,金币,1,320.0,1
20250303-20250305-3,中R,获得道具渠道,购买_gold_332,4周年SSR+战旗碎片任选包（10选1）,1,100.0,2
20250219-20250222-4,中R,获得道具渠道,购买_gold_333,化境研习金色道具,1,50.0,1
20241215-20241218-4,超R,获得道具渠道,购买_gold_331,研习道具自选包,1,40.0,2
20241119-20241122-4,未活跃,获得道具渠道,购买_gold_329,银币,2,300000.0,3
20250506-20250508-3,大R,直购礼包礼包聚合2,大R,,19,7180.948399999996,102
20241202-20241205-4,大R,直购礼包礼包聚合2,大R,,21,15394.718399999983,143
20241202-20241205-4,非R,直购礼包礼包聚合2,非R,,2,657.2239999999998,8
20241119-20241122-4,未活跃,直购礼包礼包聚合2,未活跃,,3,405.43350000000004,7
20241119-20241122-4,非R,直购礼包礼包聚合2,非R,,2,158.9111,3
20250113-20250115-3,中R,直购礼包礼包聚合1,行脚商人-自选礼包1,,6,532.5293,16
20250419-20250422-4,超R,直购礼包礼包聚合1,行脚商人-自选礼包5,,6,11039.2144,17
20241202-20241205-4,小R,直购礼包礼包聚合1,行脚商人-自选礼包5,,4,3688.8216,6
20250203-20250205-3,中R,直购礼包礼包聚合1,行脚商人-自选礼包2,,10,2752.9703999999992,45
20250203-20250205-3,大R,直购礼包礼包聚合1,行脚商人-自选礼包2,,8,2257.8360000000002,37
20250203-20250205-3,超R,获得道具,累计充值UR战旗任选包（非赛任选）,,1,50.0,2
20250203-20250205-3,小R,获得道具,经验道具自选包,,1,80.0,4
20250113-20250115-3,超R,获得道具,战旗经验书-蓝,,7,600.0,30
20241215-20241218-4,中R,获得道具,银币,,13,7250000.0,48
20241215-20241218-4,大R,获得道具,家督印（战旗征集道具）,,2,45.0,9
20250219-20250222-4,非R,获得道具,蓝经验国宝,,1,100.0,2
20250319-20250322-4,中R,获得道具,经验道具自选包,,2,40.0,2
20250404-20250406-3,超R,获得道具,战旗觉醒道具自选包,,2,95.0,9
20250506-20250508-3,小R,获得道具,蓝经验国宝,,1,50.0,1
20241119-20241122-4,中R,获得道具,火砂（神武升级道具）,,18,78000.0,78
20250404-20250406-3,微R,获得道具,玉钢,,1,20000.0,2
20241202-20241205-4,小R,获得道具,研习金色道具,,2,90.0,9
20241202-20241205-4,大R,获得道具,研习金色道具,,5,170.0,17
20241119-20241122-4,超R,获得道具,阵符（旗阵升级道具）,,1,2000.0,2
20250113-20250115-3,超R,获得道具,赛季UR战旗碎片自选S28-S31,,1,30.0,1
20241215-20241218-4,大R,获得道具,阵石招募令,,1,30.0,3
20250319-20250322-4,非R,获得道具,战旗经验书-蓝,,1,20.0,1
20241202-20241205-4,中R,获得道具,阵符（旗阵升级道具）,,1,1000.0,1
20250121-20250123-3,超R,获得道具,玉钢,,6,680000.0,62
20250419-20250422-4,大R,获得道具,试金石,,3,300.0,5
20241215-20241218-4,中R,获得道具,阵符（旗阵升级道具）,,1,2000.0,2
20241119-20241122-4,小R,获得道具,朱砂,,1,10000.0,2
20250113-20250115-3,中R,获得道具渠道,购买_gold_333,金币,2,19800.0,3
20250303-20250305-3,大R,获得道具渠道,购买_gold_332,家督印（战旗征集道具）,1,25.0,5
20250303-20250305-3,非R,获得道具渠道,购买_gold_330,SSR+将魂,1,120.0,2
20250121-20250123-3,大R,获得道具渠道,购买_gold_330,国宝升星道具,2,24.0,4
20250121-20250123-3,超R,获得道具渠道,购买_gold_332,赛季UR战旗碎片自选S19-S23,2,210.0,7
20241119-20241122-4,微R,获得道具渠道,购买_gold_329,银币,2,300000.0,3
20241119-20241122-4,大R,获得道具渠道,购买_gold_329,蓝经验国宝,6,1650.0,33
20241119-20241122-4,大R,获得道具渠道,购买_gold_332,君主体力 +120(被gameconstantset引用),1,24.0,4
20241119-20241122-4,小R,获得道具渠道,购买_gold_330,火砂（神武升级道具）,4,5000.0,5
20241215-20241218-4,超R,获得道具渠道,购买_gold_333,火石（神武升星道具）,2,800.0,4
20241215-20241218-4,超R,获得道具渠道,购买_gold_329,银币,1,800000.0,8
20250219-20250222-4,大R,获得道具渠道,购买_gold_330,君主体力 +120(被gameconstantset引用),12,168.0,84
20250219-20250222-4,中R,获得道具渠道,购买_gold_330,国宝升星道具,2,30.0,5
20250506-20250508-3,中R,获得道具渠道,购买_gold_329,蓝经验国宝,2,400.0,8
20241215-20241218-4,微R,获得道具渠道,购买_gold_332,银币,1,250000.0,1
20250419-20250422-4,大R,获得道具渠道,购买_gold_330,战旗经验书-蓝,6,340.0,17
20250419-20250422-4,超R,获得道具渠道,购买_gold_329,玉钢,3,110000.0,22
20250419-20250422-4,超R,获得道具渠道,购买_gold_332,赛季UR战旗碎片自选S24-S27,1,200.0,8
20250506-20250508-3,超R,获得道具渠道,购买_gold_331,新金色神威任选箱,2,8.0,4
20241202-20241205-4,大R,获得道具渠道,购买_gold_330,战旗经验书-蓝,4,220.0,11
20250113-20250115-3,微R,获得道具渠道,购买_gold_330,SSR+将魂,1,120.0,2
20250121-20250123-3,大R,获得道具渠道,购买_gold_330,玉钢,2,40000.0,4
20250319-20250322-4,中R,获得道具渠道,购买_gold_332,累计充值UR战旗任选包（非赛任选）,3,75.0,3
20250219-20250222-4,中R,获得道具渠道,购买_gold_331,金色国宝自选包,1,1.0,1
20241202-20241205-4,小R,获得道具渠道,购买_gold_330,雷精,1,60.0,2
20241119-20241122-4,超R,获得道具渠道,购买_gold_330,阵符（旗阵升级道具）,1,2000.0,2
20241215-20241218-4,超R,获得道具渠道,购买_gold_333,赤玉,1,1000.0,1
20250203-20250205-3,小R,直购礼包礼包聚合1,行脚商人-自选礼包2,,2,185.0448,3
20250203-20250205-3,小R,直购礼包礼包聚合1,行脚商人-自选礼包4,,1,1280.0,4
20241215-20241218-4,超R,获得道具,君主体力 +120(被gameconstantset引用),,4,280.0,48
20241215-20241218-4,超R,获得道具,阵石招募令,,3,50.0,5
20241215-20241218-4,中R,获得道具,武将经验 +20000,,4,560.0,14
20241215-20241218-4,超R,获得道具,新金色神威任选箱,,1,3.0,3
20250319-20250322-4,大R,获得道具,研习橙色道具,,2,80.0,4
20250506-20250508-3,大R,获得道具,银币,,8,5350000.0,40
20250404-20250406-3,大R,获得道具,化境研习橙色道具,,1,40.0,1
20241202-20241205-4,大R,获得道具,武将经验 +20000,,6,2320.0,58
20241202-20241205-4,大R,获得道具,试金石,,7,1800.0,30
20241202-20241205-4,超R,获得道具,家督印（战旗征集道具）,,1,40.0,8
20241202-20241205-4,大R,获得道具,家督印（战旗征集道具）,,1,10.0,2
20250419-20250422-4,中R,获得道具,UR招募令,,1,10.0,1
20250404-20250406-3,大R,获得道具,研习橙色道具,,2,60.0,3
20250113-20250115-3,大R,获得道具,UR招募令,,1,10.0,1
20241215-20241218-4,大R,获得道具,SSR+将魂,,2,180.0,3
20250203-20250205-3,中R,获得道具,铭刻道具自选包,,2,40.0,2
20250303-20250305-3,小R,获得道具,化境研习橙色道具,,3,120.0,3
20250303-20250305-3,非R,获得道具,金色国宝自选包,,1,3.0,3
20250121-20250123-3,大R,获得道具,火石（神武升星道具）,,1,800.0,4
20241215-20241218-4,超R,获得道具,金色装备8选1,,1,1.0,1
20250113-20250115-3,大R,获得道具渠道,购买_gold_329,铁锭（装备饰品和改造道具）,7,31500.0,21
20250113-20250115-3,大R,获得道具渠道,购买_gold_330,研习金色道具,5,100.0,10
20250303-20250305-3,大R,获得道具渠道,购买_gold_331,铭刻道具自选包,1,80.0,4
20250303-20250305-3,中R,获得道具渠道,购买_gold_331,铭刻道具自选包,3,180.0,9
20250303-20250305-3,中R,获得道具渠道,购买_gold_330,SSR+将魂,1,120.0,2
20250303-20250305-3,小R,获得道具渠道,购买_gold_332,家督印（战旗征集道具）,1,5.0,1
20250303-20250305-3,超R,获得道具渠道,购买_gold_329,铁锭（装备饰品和改造道具）,2,4500.0,3
20250121-20250123-3,超R,获得道具渠道,购买_gold_333,UR将魂,2,200.0,2
20250121-20250123-3,中R,获得道具渠道,购买_gold_333,阵符（旗阵升级道具）,1,2000.0,2
20250121-20250123-3,中R,获得道具渠道,购买_gold_329,武将经验 +20000,2,160.0,4
20250121-20250123-3,中R,获得道具渠道,购买_gold_333,赤玉,1,1000.0,1
20250121-20250123-3,超R,获得道具渠道,购买_gold_329,蓝经验国宝,1,300.0,6
20241119-20241122-4,中R,获得道具渠道,购买_gold_330,君主体力 +120(被gameconstantset引用),9,120.0,60
20241119-20241122-4,中R,获得道具渠道,购买_gold_329,金币,3,2880.0,9
20241119-20241122-4,超R,获得道具渠道,购买_gold_330,试金石,3,660.0,11
20241215-20241218-4,中R,获得道具渠道,购买_gold_330,战旗经验书-蓝,6,520.0,26
20250219-20250222-4,大R,获得道具渠道,购买_gold_331,战旗觉醒道具自选包,2,240.0,16
20250506-20250508-3,超R,获得道具渠道,购买_gold_330,战旗经验书-蓝,2,180.0,9
20250506-20250508-3,中R,获得道具渠道,购买_gold_332,SSR+战旗碎片自选 S28-S31,1,60.0,1
20250419-20250422-4,大R,获得道具渠道,购买_gold_329,玉钢,1,10000.0,2
20241202-20241205-4,大R,获得道具渠道,购买_gold_330,试金石,7,1800.0,30
20250113-20250115-3,大R,获得道具渠道,购买_gold_330,2阶符文随机包,1,30.0,2
20250203-20250205-3,超R,获得道具渠道,购买_gold_329,赤玉,2,12000.0,8
20241202-20241205-4,中R,获得道具渠道,购买_gold_333,S34招募令,1,20.0,2
20250319-20250322-4,大R,获得道具渠道,购买_gold_330,玉钢,3,100000.0,10
20250203-20250205-3,中R,获得道具渠道,购买_gold_333,阵石招募令,1,10.0,1
20250419-20250422-4,中R,获得道具渠道,购买_gold_333,鸣灵石,1,150.0,1
20250419-20250422-4,小R,获得道具渠道,购买_gold_329,银币,1,100000.0,1
20241215-20241218-4,超R,获得道具渠道,购买_gold_333,君主体力 +120(被gameconstantset引用),1,20.0,2
20250203-20250205-3,中R,直购礼包礼包聚合1,行脚商人-自选礼包4,,2,952.6120000000001,3
20241119-20241122-4,中R,直购礼包礼包聚合1,行脚商人-自选礼包1,,16,1985.3204999999987,60
20250303-20250305-3,中R,直购礼包礼包聚合1,行脚商人-自选礼包3,,3,1085.0448000000001,9
20250404-20250406-3,中R,直购礼包礼包聚合1,行脚商人-自选礼包4,,1,625.224,2
20250113-20250115-3,超R,获得道具,玉钢,,6,360000.0,52
20241215-20241218-4,大R,获得道具,银币,,10,11000000.0,76
20241215-20241218-4,超R,获得道具,国宝升星道具,,2,18.0,3
20250219-20250222-4,超R,获得道具,锻造石,,1,30.0,1
20250419-20250422-4,中R,获得道具,武将经验 +20000,,3,320.0,8
20250319-20250322-4,大R,获得道具,累计充值UR战旗任选包（非赛任选）,,2,250.0,10
20250319-20250322-4,大R,获得道具,君主体力 +120(被gameconstantset引用),,10,310.0,94
20250319-20250322-4,大R,获得道具,金色国宝自选包,,2,6.0,6
20250319-20250322-4,小R,获得道具,金币,,1,320.0,1
20250319-20250322-4,超R,获得道具,累计充值UR战旗任选包（非赛任选）,,1,150.0,6
20250506-20250508-3,大R,获得道具,SSR+将魂,,1,70.0,1
20241202-20241205-4,大R,获得道具,抽奖自选包,,1,10.0,1
20250113-20250115-3,大R,获得道具,朱砂,,1,5000.0,1
20250303-20250305-3,超R,获得道具,战旗觉醒道具自选包,,3,100.0,16
20250303-20250305-3,大R,获得道具,战旗觉醒道具自选包,,2,180.0,12
20250121-20250123-3,大R,获得道具,金币,,1,960.0,3
20250121-20250123-3,非R,获得道具,君主体力 +120(被gameconstantset引用),,3,20.0,10
20250219-20250222-4,中R,获得道具,战旗觉醒道具自选包,,1,30.0,2
20250303-20250305-3,中R,获得道具,国宝升星道具,,1,6.0,1
20250121-20250123-3,微R,获得道具,研习金色道具,,1,30.0,3
20250319-20250322-4,中R,获得道具,金色神威任选箱,,1,2.0,2
20250113-20250115-3,大R,获得道具渠道,购买_gold_330,金币,1,3600.0,6
20250113-20250115-3,中R,获得道具渠道,购买_gold_329,蓝经验国宝,2,350.0,7
20250303-20250305-3,大R,获得道具渠道,购买_gold_330,火砂（神武升级道具）,1,2000.0,1
20250303-20250305-3,大R,获得道具渠道,购买_gold_331,金色国宝自选包,2,10.0,10
20250303-20250305-3,大R,获得道具渠道,购买_gold_331,战旗觉醒道具自选包,2,180.0,12
20250303-20250305-3,中R,获得道具渠道,购买_gold_333,金币,1,6600.0,1
20250121-20250123-3,大R,获得道具渠道,购买_gold_329,蓝经验国宝,3,900.0,18
20250121-20250123-3,中R,获得道具渠道,购买_gold_333,金币,4,33000.0,5
20250121-20250123-3,超R,获得道具渠道,购买_gold_330,试金石,2,420.0,7
20241119-20241122-4,中R,获得道具渠道,购买_gold_329,试金石,7,720.0,24
20241119-20241122-4,中R,获得道具渠道,购买_gold_330,国宝升星道具,2,54.0,9
20241119-20241122-4,超R,获得道具渠道,购买_gold_330,铁锭（装备饰品和改造道具）,3,6000.0,6
20250219-20250222-4,中R,获得道具渠道,购买_gold_330,玉钢,4,140000.0,14
20250219-20250222-4,小R,获得道具渠道,购买_gold_329,铁锭（装备饰品和改造道具）,1,3000.0,2
20250219-20250222-4,超R,获得道具渠道,购买_gold_329,蓝经验国宝,1,400.0,8
20250506-20250508-3,大R,获得道具渠道,购买_gold_330,研习橙色道具,1,40.0,2
20250506-20250508-3,中R,获得道具渠道,购买_gold_330,化境UR招募令,13,81.0,27
20250506-20250508-3,大R,获得道具渠道,购买_gold_330,试金石,3,720.0,9
20250419-20250422-4,大R,获得道具渠道,购买_gold_333,鸣灵石,3,450.0,3
20250506-20250508-3,小R,获得道具渠道,购买_gold_329,武将经验 +20000,1,80.0,2
20241202-20241205-4,大R,获得道具渠道,购买_gold_330,研习橙色道具,2,180.0,9
20241202-20241205-4,非R,获得道具渠道,购买_gold_330,武将经验 +20000,1,160.0,4
20241202-20241205-4,中R,获得道具渠道,购买_gold_330,试金石,4,540.0,9
20250404-20250406-3,大R,获得道具渠道,购买_gold_331,战旗觉醒道具自选包,3,180.0,12
20250319-20250322-4,大R,获得道具渠道,购买_gold_329,金币,2,1280.0,4
20250319-20250322-4,大R,获得道具渠道,购买_gold_332,累计充值UR战旗任选包（非赛任选）,2,250.0,10
20250319-20250322-4,大R,获得道具渠道,购买_gold_332,玉钢,2,720000.0,18
20250319-20250322-4,超R,获得道具渠道,购买_gold_331,玉钢,2,360000.0,18
20250203-20250205-3,超R,获得道具渠道,购买_gold_331,金色国宝自选包,2,2.0,2
20241202-20241205-4,大R,获得道具渠道,购买_gold_332,经验道具自选包,2,120.0,6
20250113-20250115-3,大R,获得道具渠道,购买_gold_333,雷精,1,100.0,1
20241119-20241122-4,中R,获得道具渠道,购买_gold_333,金币,1,6600.0,1
20241119-20241122-4,小R,获得道具渠道,购买_gold_330,金币,1,600.0,1
20250113-20250115-3,大R,直购礼包礼包聚合1,行脚商人-自选礼包5,,4,6374.018,10
20250404-20250406-3,中R,直购礼包礼包聚合1,行脚商人-自选礼包2,,13,3055.492799999999,50
20250319-20250322-4,中R,直购礼包礼包聚合1,行脚商人-自选礼包5,,2,2459.2144,4
20241119-20241122-4,未活跃,直购礼包礼包聚合1,行脚商人-自选礼包1,,2,97.8663,3
20250506-20250508-3,超R,直购礼包礼包聚合1,行脚商人-自选礼包1,,6,532.5293000000001,16
20241202-20241205-4,非R,直购礼包礼包聚合1,行脚商人-自选礼包1,,1,32.0,1
20250121-20250123-3,超R,直购礼包礼包聚合1,行脚商人-自选礼包5,,6,14248.8216,22
20250203-20250205-3,中R,获得道具,君主体力 +120(被gameconstantset引用),,11,194.0,66
20250113-20250115-3,小R,获得道具,研习金色道具,,2,20.0,2
20241215-20241218-4,中R,获得道具,君主体力 +120(被gameconstantset引用),,17,252.0,86
20241215-20241218-4,中R,获得道具,战旗经验书-蓝,,6,700.0,35
20241215-20241218-4,中R,获得道具,试金石,,1,360.0,6
20250219-20250222-4,超R,获得道具,化境研习橙色道具,,7,600.0,15
20250219-20250222-4,中R,获得道具,玉钢,,7,400000.0,26
20250506-20250508-3,超R,获得道具,累计充值UR战旗任选包（非赛任选）,,1,30.0,1
20250506-20250508-3,非R,获得道具,火石（神武升星道具）,,1,40.0,1
20241202-20241205-4,中R,获得道具,战旗经验书-蓝,,5,660.0,33
20250319-20250322-4,大R,获得道具,武将经验 +20000,,6,1840.0,46
20250113-20250115-3,大R,获得道具,铭刻道具自选包,,4,100.0,5
20250121-20250123-3,超R,获得道具,2阶符文随机包,,1,60.0,4
20250319-20250322-4,大R,获得道具,4周年SSR+战旗碎片任选包（10选1）,,1,50.0,1
20250319-20250322-4,微R,获得道具,银币,,2,450000.0,3
20250113-20250115-3,超R,获得道具渠道,购买_gold_330,UR将魂,1,60.0,2
20250113-20250115-3,大R,获得道具渠道,购买_gold_331,战旗觉醒道具自选包,2,180.0,12
20250219-20250222-4,超R,获得道具渠道,购买_gold_332,战旗觉醒道具自选包,3,90.0,18
20250121-20250123-3,超R,获得道具渠道,购买_gold_333,赤玉,3,9000.0,9
20250121-20250123-3,超R,获得道具渠道,购买_gold_329,I阶符文随机包,1,180.0,6
20250121-20250123-3,小R,获得道具渠道,购买_gold_330,战旗经验书-蓝,1,20.0,1
20250121-20250123-3,中R,获得道具渠道,购买_gold_330,锻造石,1,90.0,3
20241119-20241122-4,大R,获得道具渠道,购买_gold_331,君主体力 +120(被gameconstantset引用),2,90.0,18
20241202-20241205-4,微R,获得道具渠道,购买_gold_329,金币,1,320.0,1
20241202-20241205-4,超R,获得道具渠道,购买_gold_330,玉钢,5,460000.0,46
20241202-20241205-4,超R,获得道具渠道,购买_gold_329,银币,1,800000.0,8
20250113-20250115-3,微R,获得道具渠道,购买_gold_330,玉钢,2,80000.0,8
20250203-20250205-3,超R,获得道具渠道,购买_gold_330,君主体力 +120(被gameconstantset引用),2,20.0,10
20250319-20250322-4,大R,获得道具渠道,购买_gold_332,金币,1,3200.0,1
20250404-20250406-3,大R,获得道具渠道,购买_gold_330,武将经验 +20000,3,880.0,22
20250319-20250322-4,大R,获得道具渠道,购买_gold_332,4周年SSR+战旗碎片任选包（10选1）,1,50.0,1
20250113-20250115-3,中R,获得道具渠道,购买_gold_331,战旗觉醒道具自选包,1,15.0,1
20241202-20241205-4,微R,获得道具渠道,购买_gold_329,铁锭（装备饰品和改造道具）,1,1500.0,1
20250319-20250322-4,超R,直购礼包礼包聚合2,超R,,11,22407.054799999994,92
20250203-20250205-3,大R,直购礼包礼包聚合2,大R,,16,11725.808599999991,101
20241202-20241205-4,中R,直购礼包礼包聚合1,行脚商人-自选礼包5,,2,2594.8036,4
20250404-20250406-3,中R,直购礼包礼包聚合1,行脚商人-自选礼包1,,6,628.5293000000001,19
20250113-20250115-3,超R,获得道具,武将经验 +20000,,1,80.0,2
20250121-20250123-3,超R,获得道具,研习橙色道具,,1,80.0,4
20250203-20250205-3,大R,获得道具,武将经验 +20000,,2,800.0,20
20250203-20250205-3,中R,获得道具,玉钢,,5,350000.0,34
20250404-20250406-3,大R,获得道具,锻造石,,2,90.0,3
20250404-20250406-3,超R,获得道具,研习金色道具,,1,30.0,3
20250404-20250406-3,大R,获得道具,新金色神威任选箱,,1,1.0,1
20241202-20241205-4,小R,获得道具,君主体力 +120(被gameconstantset引用),,5,80.0,36
20241202-20241205-4,中R,获得道具,铭刻道具自选包,,1,40.0,2
20250404-20250406-3,微R,获得道具,战旗经验书-蓝,,1,20.0,1
20250506-20250508-3,超R,获得道具,铁锭（装备饰品和改造道具）,,2,12000.0,6
20250506-20250508-3,超R,获得道具,战旗经验书-蓝,,3,400.0,20
20250506-20250508-3,大R,获得道具,金色国宝自选包,,1,4.0,2
20250219-20250222-4,大R,获得道具,赤玉,,1,3000.0,2
20250419-20250422-4,微R,获得道具,玉钢,,1,40000.0,4
20250319-20250322-4,非R,获得道具,金币,,1,320.0,1
20250506-20250508-3,超R,获得道具,火石（神武升星道具）,,1,800.0,4
20250113-20250115-3,超R,获得道具渠道,购买_gold_332,金币,1,3200.0,1
20250303-20250305-3,中R,获得道具渠道,购买_gold_332,家督印（战旗征集道具）,2,15.0,3
20250303-20250305-3,超R,获得道具渠道,购买_gold_332,累计充值UR战旗任选包（非赛任选）,1,50.0,2
20250303-20250305-3,大R,获得道具渠道,购买_gold_330,玉钢,5,200000.0,20
20241119-20241122-4,超R,获得道具渠道,购买_gold_330,阵灵（旗阵突破道具）,2,210.0,7
20241119-20241122-4,中R,获得道具渠道,购买_gold_330,试金石,6,480.0,8
20241215-20241218-4,微R,获得道具渠道,购买_gold_329,银币,1,300000.0,3
20250219-20250222-4,超R,获得道具渠道,购买_gold_332,君主体力 +120(被gameconstantset引用),2,192.0,32
20250219-20250222-4,中R,获得道具渠道,购买_gold_329,武将经验 +20000,2,160.0,4
20250506-20250508-3,超R,获得道具渠道,购买_gold_330,玉钢,3,180000.0,18
20241119-20241122-4,超R,获得道具渠道,购买_gold_333,火砂（神武升级道具）,3,6000.0,6
20250121-20250123-3,小R,获得道具渠道,购买_gold_332,经验道具自选包,1,120.0,6
20250506-20250508-3,超R,获得道具渠道,购买_gold_331,金色国宝自选包,1,2.0,1
20250419-20250422-4,大R,获得道具渠道,购买_gold_331,铭刻道具自选包,1,40.0,2
20250121-20250123-3,大R,获得道具渠道,购买_gold_331,铭刻道具自选包,1,80.0,4
20250121-20250123-3,中R,获得道具渠道,购买_gold_333,玉钢,1,60000.0,2
20250404-20250406-3,超R,获得道具渠道,购买_gold_333,阵石招募令,3,80.0,8
20250404-20250406-3,超R,获得道具渠道,购买_gold_331,新金色神威任选箱,2,5.0,5
20250219-20250222-4,大R,获得道具渠道,购买_gold_329,金币,1,640.0,2
20250319-20250322-4,超R,获得道具渠道,购买_gold_332,赛季UR战旗碎片自选S24-S27,1,200.0,8
