act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20250214-20250217-4,中R,直购礼包礼包聚合1,神魔-绘马礼包1,,14,2706.117200000001,82
20250428-20250501-4,超R,直购礼包礼包聚合1,神魔-绘马礼包5,,1,1229.6072,2
20241211-20241214-4,超R,道具获得1,引导奖励,,11,848.0,107
20250214-20250217-4,大R,道具获得2,3,引导奖励,14,915.0,121
20250514-20250517-4,微R,道具获得2,3,引导奖励,139,7035.0,842
20241211-20241214-4,非R,兑换情况,研习金色道具,,7,70.0,7
20241211-20241214-4,大R,兑换情况,国宝升星道具,,11,15.0,12
20241211-20241214-4,中R,兑换情况,君主体力 +120(被gameconstantset引用),,24,74.0,54
20241211-20241214-4,中R,直购礼包礼包聚合1,神魔-绘马礼包2,,5,4330.089599999999,36
20241231-20250103-4,超R,道具获得2,4,玩家付费,17,653.0,306
20250214-20250217-4,非R,道具获得2,1,购买,1,80.0,1
20241211-20241214-4,大R,兑换情况,银币,,9,2600000.0,12
20241231-20250103-4,中R,直购礼包礼包聚合2,中R,,31,20044.51320000002,182
20250514-20250517-4,微R,直购礼包礼包聚合1,神魔-绘马礼包1,,3,227.7326,7
20250428-20250501-4,大R,道具获得1,购买,,4,260.0,26
20241231-20250103-4,非R,道具获得1,玩家付费,,1317,26147.0,15094
20250428-20250501-4,微R,道具获得2,4,玩家付费,264,6414.0,3633
20241231-20250103-4,非R,道具获得1,引导奖励,,487,17460.0,2070
20241211-20241214-4,大R,兑换情况,君主体力 +120(被gameconstantset引用),,3,10.0,6
20250214-20250217-4,大R,直购礼包礼包聚合1,神魔-绘马礼包1,,5,1251.7326,39
20250214-20250217-4,小R,直购礼包礼包聚合1,神魔-绘马礼包1,,4,336.79670000000004,10
20250514-20250517-4,非R,道具获得1,引导奖励,,435,17700.0,2121
20250202-20250205-4,小R,道具获得1,购买,,9,284.0,25
20241211-20241214-4,小R,道具获得1,引导奖励,,70,3458.0,404
20250428-20250501-4,微R,道具获得2,1,购买,9,214.0,29
20241231-20250103-4,微R,道具获得2,1,购买,9,1024.0,34
20250202-20250205-4,超R,道具获得2,1,购买,4,210.0,30
20250202-20250205-4,小R,直购礼包礼包聚合1,神魔-绘马礼包3,,1,614.8036,1
20241231-20250103-4,小R,道具获得1,玩家付费,,154,4872.0,2725
20250202-20250205-4,大R,道具获得1,购买,,2,272.0,37
20250214-20250217-4,超R,道具获得1,玩家付费,,16,677.0,311
20250214-20250217-4,非R,道具获得1,购买,,1,80.0,1
20250214-20250217-4,超R,道具获得2,4,玩家付费,16,677.0,311
20250214-20250217-4,未活跃,道具获得2,4,玩家付费,57,830.0,436
20241211-20241214-4,小R,直购礼包礼包聚合1,神魔-绘马礼包1,,3,1618.6629999999996,50
20250428-20250501-4,微R,直购礼包礼包聚合1,神魔-绘马礼包4,,2,187.56719999999999,3
20241231-20250103-4,非R,道具获得1,购买,,10,1158.0,44
20250202-20250205-4,超R,道具获得1,购买,,4,210.0,30
20250514-20250517-4,微R,道具获得2,1,购买,5,192.0,13
20250202-20250205-4,微R,道具获得2,3,引导奖励,151,7085.0,838
20241211-20241214-4,未活跃,道具获得2,3,引导奖励,37,1494.0,174
20241211-20241214-4,非R,兑换情况,银币,,116,16600000.0,134
20241211-20241214-4,小R,兑换情况,君主体力 +120(被gameconstantset引用),,29,82.0,60
20241211-20241214-4,微R,兑换情况,研习橙色道具,,9,220.0,9
20250428-20250501-4,中R,直购礼包礼包聚合2,中R,,15,7642.2771999999995,69
20250202-20250205-4,非R,直购礼包礼包聚合2,非R,,7,3576.8767000000007,23
20250214-20250217-4,大R,道具获得1,引导奖励,,14,915.0,121
20250514-20250517-4,微R,道具获得1,引导奖励,,139,7035.0,842
20250428-20250501-4,非R,道具获得1,玩家付费,,1276,24254.0,13701
20250214-20250217-4,超R,道具获得2,3,引导奖励,8,410.0,54
20241231-20250103-4,非R,道具获得2,1,购买,10,1158.0,44
20241211-20241214-4,未活跃,兑换情况,研习橙色道具,,2,40.0,2
20250214-20250217-4,非R,直购礼包礼包聚合1,神魔-绘马礼包3,,1,614.8036,1
20250514-20250517-4,微R,直购礼包礼包聚合1,神魔-绘马礼包3,,1,614.8036,1
20250214-20250217-4,小R,道具获得1,玩家付费,,154,4673.0,2662
20250514-20250517-4,中R,道具获得1,玩家付费,,146,4884.0,2590
20250202-20250205-4,微R,道具获得1,玩家付费,,272,7946.0,4678
20250202-20250205-4,微R,道具获得1,引导奖励,,151,7085.0,838
20241211-20241214-4,中R,道具获得1,购买,,13,2802.0,185
20241211-20241214-4,大R,兑换情况,金色国宝自选包,,1,1.0,1
20250202-20250205-4,小R,直购礼包礼包聚合1,神魔-绘马礼包2,,4,745.224,6
20241231-20250103-4,大R,道具获得1,玩家付费,,34,1491.0,775
20241211-20241214-4,大R,道具获得1,购买,,10,2174.0,111
20241211-20241214-4,未活跃,道具获得2,4,玩家付费,156,2139.0,1182
20241211-20241214-4,超R,道具获得2,3,引导奖励,11,848.0,107
20241211-20241214-4,大R,兑换情况,金色神威任选箱,,3,8.0,6
20241211-20241214-4,小R,兑换情况,研习橙色道具,,8,180.0,8
20241211-20241214-4,微R,兑换情况,神魔UR碎片自选,,1,1.0,1
20250202-20250205-4,微R,直购礼包礼包聚合1,神魔-绘马礼包1,,5,532.5293000000001,16
20250428-20250501-4,超R,直购礼包礼包聚合1,神魔-绘马礼包3,,2,11726.464799999998,19
20250214-20250217-4,大R,直购礼包礼包聚合1,神魔-绘马礼包4,,1,60.0,1
20250428-20250501-4,微R,直购礼包礼包聚合1,神魔-绘马礼包2,,3,500.1792,4
20250514-20250517-4,微R,道具获得1,购买,,5,192.0,13
20241231-20250103-4,中R,道具获得1,玩家付费,,143,5089.0,2755
20250214-20250217-4,中R,道具获得2,3,引导奖励,74,3870.0,496
20250428-20250501-4,非R,道具获得2,4,玩家付费,1276,24254.0,13701
20241211-20241214-4,大R,道具获得2,1,购买,10,2174.0,111
20241211-20241214-4,未活跃,兑换情况,橙色装备宝箱,,1,2.0,2
20241211-20241214-4,中R,兑换情况,金色国宝自选包,,1,1.0,1
20241211-20241214-4,中R,兑换情况,铭刻道具,,1,200.0,1
20250202-20250205-4,大R,直购礼包礼包聚合1,神魔-绘马礼包2,,2,605.0448,5
20241211-20241214-4,大R,直购礼包礼包聚合1,神魔-绘马礼包3,,7,10632.4468,17
20250428-20250501-4,小R,直购礼包礼包聚合1,神魔-绘马礼包2,,1,125.0448,1
20250202-20250205-4,非R,道具获得1,玩家付费,,1390,29878.0,17320
20250514-20250517-4,非R,道具获得2,4,玩家付费,1226,23450.0,13261
20241231-20250103-4,非R,道具获得2,3,引导奖励,487,17460.0,2070
20241231-20250103-4,大R,道具获得2,4,玩家付费,34,1491.0,775
20241211-20241214-4,小R,道具获得2,1,购买,6,812.0,66
20250214-20250217-4,中R,直购礼包礼包聚合1,神魔-绘马礼包3,,4,4918.428800000001,8
20250514-20250517-4,微R,直购礼包礼包聚合1,神魔-绘马礼包4,,1,62.5224,1
20250428-20250501-4,非R,道具获得2,3,引导奖励,446,18590.0,2227
20250514-20250517-4,超R,道具获得2,1,购买,3,128.0,13
20250202-20250205-4,非R,道具获得2,4,玩家付费,1390,29878.0,17320
20250202-20250205-4,大R,道具获得2,3,引导奖励,18,865.0,108
20241211-20241214-4,超R,道具获得2,4,玩家付费,17,783.0,388
20241211-20241214-4,微R,兑换情况,研习金色道具,,2,20.0,2
20241211-20241214-4,大R,兑换情况,研习橙色道具,,1,20.0,1
20250202-20250205-4,超R,直购礼包礼包聚合1,神魔-绘马礼包1,,3,864.0,27
20250428-20250501-4,超R,直购礼包礼包聚合1,神魔-绘马礼包1,,2,372.5293000000001,11
20250214-20250217-4,微R,直购礼包礼包聚合1,神魔-绘马礼包2,,2,500.1792,4
20250214-20250217-4,中R,道具获得1,引导奖励,,74,3870.0,496
20250428-20250501-4,中R,道具获得1,玩家付费,,147,4956.0,2588
20241231-20250103-4,小R,道具获得1,购买,,11,416.0,51
20241211-20241214-4,非R,道具获得1,玩家付费,,1623,31848.0,17769
20241211-20241214-4,微R,道具获得1,玩家付费,,275,7998.0,4526
