act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20241223-20241226-4,中R,直购礼包礼包聚合1,4.99-32珍珠,,4,169.3315,5
20241116-20241119-4,微R,直购礼包礼包聚合1,0.99-4珍珠,,1,8.33632,1
20241223-20241226-4,超R,直购礼包礼包聚合2,超R,,8,26543.88491999999,43
20250307-20250310-4,微R,直购礼包礼包聚合2,微R,,3,1904.8491199999999,4
20250303-20250306-4,大R,直购礼包礼包聚合1,660网页充值,,4,5256.57078,9
20241102-20241105-4,超R,直购礼包礼包聚合1,49.99-320珍珠,,2,1250.448,4
20241227-20241230-4,大R,直购礼包礼包聚合1,49.99-320珍珠,,2,937.836,3
20241215-20241218-4,大R,直购礼包礼包聚合1,19.99-120珍珠,,1,375.13439999999997,3
20250307-20250310-4,小R,直购礼包礼包聚合1,9.99-60珍珠,,1,125.0448,2
20241128-20241201-4,小R,直购礼包礼包聚合1,4.99-32珍珠,,2,67.7326,2
20241207-20241210-4,大R,直购礼包礼包聚合1,99.99-660珍珠,,5,11066.464799999998,18
20241102-20241105-4,小R,直购礼包礼包聚合1,49.99-320珍珠,,1,312.612,1
20241123-20241126-4,大R,直购礼包礼包聚合1,0.99-4珍珠,,1,16.67264,2
20241128-20241201-4,中R,直购礼包礼包聚合1,60网页充值,,2,118.79256,2
20241128-20241201-4,大R,直购礼包礼包聚合1,1320网页充值,,2,2336.25368,2
20241215-20241218-4,大R,直购礼包礼包聚合1,60网页充值,,1,59.39628,1
20250315-20250318-4,超R,直购礼包礼包聚合1,19.99-120珍珠,,2,375.13439999999997,3
20241116-20241119-4,中R,直购礼包礼包聚合1,19.99-120珍珠,,6,1000.3584,8
20241116-20241119-4,大R,直购礼包礼包聚合1,19.99-120珍珠,,3,750.2687999999999,6
20250307-20250310-4,超R,直购礼包礼包聚合1,99.99-660珍珠,,7,26436.55479999998,43
20241207-20241210-4,中R,直购礼包礼包聚合1,49.99-320珍珠,,5,2188.284,7
20241207-20241210-4,中R,直购礼包礼包聚合1,9.99-60珍珠,,5,437.6568,7
20241128-20241201-4,非R,直购礼包礼包聚合1,4.99-32珍珠,,1,67.7326,2
20241123-20241126-4,小R,直购礼包礼包聚合1,9.99-60珍珠,,3,250.0896,4
20241123-20241126-4,中R,直购礼包礼包聚合1,19.99-120珍珠,,5,1375.4927999999998,11
20250303-20250306-4,超R,直购礼包礼包聚合1,0.99-4珍珠,,1,91.69952,11
20250327-20250330-4,中R,直购礼包礼包聚合1,4.99-32珍珠,,7,880.5238000000004,26
20241123-20241126-4,超R,直购礼包礼包聚合1,49.99-320珍珠,,1,937.836,3
20250223-20250226-4,超R,直购礼包礼包聚合1,19.99-120珍珠,,1,375.13439999999997,3
20250307-20250310-4,超R,直购礼包礼包聚合1,19.99-120珍珠,,2,625.2239999999999,5
20241227-20241230-4,超R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20241215-20241218-4,小R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20241227-20241230-4,小R,直购礼包礼包聚合1,9.99-60珍珠,,4,375.13439999999997,6
20241223-20241226-4,中R,直购礼包礼包聚合1,9.99-60珍珠,,5,500.1792,8
20241211-20241214-4,超R,直购礼包礼包聚合1,0.99-4珍珠,,1,41.6816,5
20241116-20241119-4,中R,直购礼包礼包聚合1,1320网页充值,,3,4672.50736,4
20250327-20250330-4,超R,直购礼包礼包聚合1,1320网页充值,,1,2336.25368,2
20241227-20241230-4,小R,直购礼包礼包聚合1,120网页充值,,1,118.79256,1
20241102-20241105-4,超R,直购礼包礼包聚合1,0.99-4珍珠,,1,16.67264,2
20241102-20241105-4,超R,直购礼包礼包聚合1,99.99-660珍珠,,3,12296.071999999996,20
20241215-20241218-4,大R,直购礼包礼包聚合1,4.99-32珍珠,,4,338.66300000000007,10
20250303-20250306-4,大R,直购礼包礼包聚合1,49.99-320珍珠,,4,1563.0600000000002,5
20250223-20250226-4,超R,直购礼包礼包聚合1,0.99-4珍珠,,1,16.67264,2
20250315-20250318-4,超R,直购礼包礼包聚合2,超R,,8,45504.84475999998,68
20241116-20241119-4,非R,直购礼包礼包聚合2,非R,,3,786.7402,5
20250327-20250330-4,中R,直购礼包礼包聚合1,120网页充值,,3,475.17024,4
20241211-20241214-4,大R,直购礼包礼包聚合1,660网页充值,,2,1752.1902599999999,3
20241227-20241230-4,中R,直购礼包礼包聚合1,6600网页充值,,1,5840.6342,1
20241211-20241214-4,小R,直购礼包礼包聚合1,60网页充值,,1,59.39628,1
20241211-20241214-4,微R,直购礼包礼包聚合1,60网页充值,,1,59.39628,1
20241223-20241226-4,微R,直购礼包礼包聚合1,660网页充值,,2,1168.12684,2
20241207-20241210-4,小R,直购礼包礼包聚合1,320网页充值,,1,296.9814,1
20241102-20241105-4,大R,直购礼包礼包聚合1,49.99-320珍珠,,2,937.836,3
20250223-20250226-4,中R,直购礼包礼包聚合1,4.99-32珍珠,,6,609.5934000000002,18
20241128-20241201-4,微R,直购礼包礼包聚合1,9.99-60珍珠,,2,125.0448,2
20241111-20241114-4,大R,直购礼包礼包聚合1,9.99-60珍珠,,2,125.0448,2
20250319-20250322-4,中R,直购礼包礼包聚合1,9.99-60珍珠,,10,1250.4479999999999,20
20250319-20250322-4,大R,直购礼包礼包聚合1,49.99-320珍珠,,3,2188.284,7
20241207-20241210-4,超R,直购礼包礼包聚合1,0.99-4珍珠,,1,133.38112,16
20241111-20241114-4,大R,直购礼包礼包聚合2,大R,,12,12943.178840000002,28
20241227-20241230-4,非R,直购礼包礼包聚合2,非R,,5,2554.56106,8
20250319-20250322-4,小R,直购礼包礼包聚合2,小R,,4,206.32392,6
20241223-20241226-4,小R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20241116-20241119-4,中R,直购礼包礼包聚合1,60网页充值,,3,237.58512,4
20241128-20241201-4,微R,直购礼包礼包聚合1,120网页充值,,1,118.79256,1
20241116-20241119-4,中R,直购礼包礼包聚合1,32网页充值,,2,64.293868,2
20241211-20241214-4,小R,直购礼包礼包聚合1,0.99-4珍珠,,2,191.73536000000001,23
20241111-20241114-4,中R,直购礼包礼包聚合1,99.99-660珍珠,,7,8607.2504,14
20241128-20241201-4,大R,直购礼包礼包聚合1,4.99-32珍珠,,2,169.3315,5
20250223-20250226-4,大R,直购礼包礼包聚合1,49.99-320珍珠,,1,312.612,1
20241207-20241210-4,超R,直购礼包礼包聚合2,超R,,7,38287.154699999985,73
20250303-20250306-4,超R,直购礼包礼包聚合2,超R,,7,33355.700399999994,46
20250327-20250330-4,大R,直购礼包礼包聚合1,660网页充值,,7,5840.6342,10
20250223-20250226-4,小R,直购礼包礼包聚合1,60网页充值,,1,59.39628,1
20241227-20241230-4,中R,直购礼包礼包聚合1,320网页充值,,2,593.9628,2
20241116-20241119-4,大R,直购礼包礼包聚合1,320网页充值,,2,593.9628,2
20241207-20241210-4,中R,直购礼包礼包聚合1,3300网页充值,,1,2920.3171,1
20241215-20241218-4,中R,直购礼包礼包聚合1,6600网页充值,,1,5840.6342,1
20241227-20241230-4,中R,直购礼包礼包聚合1,0.99-4珍珠,,4,116.70848000000001,14
20241116-20241119-4,微R,直购礼包礼包聚合1,19.99-120珍珠,,1,250.0896,2
20241123-20241126-4,超R,直购礼包礼包聚合1,9.99-60珍珠,,2,250.0896,4
20241102-20241105-4,微R,直购礼包礼包聚合1,49.99-320珍珠,,1,312.612,1
20250327-20250330-4,超R,直购礼包礼包聚合1,99.99-660珍珠,,6,30125.376399999976,49
20250327-20250330-4,超R,直购礼包礼包聚合1,19.99-120珍珠,,2,875.3136,7
20250303-20250306-4,小R,直购礼包礼包聚合2,小R,,9,1444.7884600000002,33
20250223-20250226-4,微R,直购礼包礼包聚合2,微R,,2,133.38112,2
20241215-20241218-4,非R,直购礼包礼包聚合2,非R,,3,1387.9972800000003,10
20250223-20250226-4,超R,直购礼包礼包聚合1,320网页充值,,1,296.9814,1
20250315-20250318-4,超R,直购礼包礼包聚合1,99.99-660珍珠,,7,31354.983599999974,51
20241227-20241230-4,大R,直购礼包礼包聚合1,9.99-60珍珠,,5,500.1792,8
20241215-20241218-4,中R,直购礼包礼包聚合1,19.99-120珍珠,,8,2000.7167999999992,16
20241116-20241119-4,小R,直购礼包礼包聚合1,9.99-60珍珠,,2,187.56719999999999,3
20241116-20241119-4,非R,直购礼包礼包聚合1,4.99-32珍珠,,1,67.7326,2
20241211-20241214-4,小R,直购礼包礼包聚合1,19.99-120珍珠,,1,125.0448,1
20241207-20241210-4,大R,直购礼包礼包聚合1,49.99-320珍珠,,5,1875.6720000000003,6
20241123-20241126-4,微R,直购礼包礼包聚合1,4.99-32珍珠,,3,101.59890000000001,3
20250319-20250322-4,大R,直购礼包礼包聚合1,1320网页充值,,4,10513.14156,9
20250223-20250226-4,中R,直购礼包礼包聚合1,120网页充值,,1,118.79256,1
20250223-20250226-4,超R,直购礼包礼包聚合1,1320网页充值,,1,5840.6341999999995,5
20241102-20241105-4,大R,直购礼包礼包聚合1,660网页充值,,4,5840.6342,10
20250307-20250310-4,微R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20250303-20250306-4,微R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20241227-20241230-4,大R,直购礼包礼包聚合1,3300网页充值,,1,2920.3171,1
20241102-20241105-4,非R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20241116-20241119-4,中R,直购礼包礼包聚合1,4网页充值,,1,7.919504,1
20241123-20241126-4,大R,直购礼包礼包聚合1,320网页充值,,1,296.9814,1
20250315-20250318-4,中R,直购礼包礼包聚合1,9.99-60珍珠,,3,250.0896,4
20241223-20241226-4,小R,直购礼包礼包聚合1,49.99-320珍珠,,1,625.224,2
20241223-20241226-4,大R,直购礼包礼包聚合1,9.99-60珍珠,,2,312.61199999999997,5
20241223-20241226-4,超R,直购礼包礼包聚合1,99.99-660珍珠,,6,16599.69719999999,27
20241215-20241218-4,微R,直购礼包礼包聚合1,9.99-60珍珠,,1,125.0448,2
20250307-20250310-4,中R,直购礼包礼包聚合1,9.99-60珍珠,,5,687.7463999999999,11
20250307-20250310-4,大R,直购礼包礼包聚合1,49.99-320珍珠,,5,1875.6720000000003,6
20250303-20250306-4,超R,直购礼包礼包聚合1,99.99-660珍珠,,5,15370.089999999993,25
20241207-20241210-4,微R,直购礼包礼包聚合1,49.99-320珍珠,,3,937.836,3
20250327-20250330-4,中R,直购礼包礼包聚合1,9.99-60珍珠,,5,812.7911999999998,13
20250327-20250330-4,微R,直购礼包礼包聚合1,49.99-320珍珠,,1,312.612,1
20241123-20241126-4,大R,直购礼包礼包聚合2,大R,,19,26359.652247999977,70
20241102-20241105-4,微R,直购礼包礼包聚合2,微R,,6,823.2116,9
20250319-20250322-4,超R,直购礼包礼包聚合2,超R,,8,37349.83971999999,51
20250315-20250318-4,微R,直购礼包礼包聚合2,微R,,3,191.05803400000002,3
20241223-20241226-4,超R,直购礼包礼包聚合1,6600网页充值,,1,5840.6342,1
20241207-20241210-4,中R,直购礼包礼包聚合1,120网页充值,,5,712.75536,6
20241227-20241230-4,中R,直购礼包礼包聚合1,4.99-32珍珠,,4,237.0641,7
20241227-20241230-4,超R,直购礼包礼包聚合1,49.99-320珍珠,,2,2188.284,7
20241116-20241119-4,超R,直购礼包礼包聚合1,9.99-60珍珠,,1,62.5224,1
20250307-20250310-4,超R,直购礼包礼包聚合1,0.99-4珍珠,,1,8.33632,1
20241123-20241126-4,中R,直购礼包礼包聚合1,99.99-660珍珠,,4,2459.2144,4
20241207-20241210-4,小R,直购礼包礼包聚合2,小R,,8,3641.9298,17
20250327-20250330-4,微R,直购礼包礼包聚合2,微R,,3,354.39780400000006,3
20250303-20250306-4,微R,直购礼包礼包聚合2,微R,,6,844.57342,6
20250223-20250226-4,超R,直购礼包礼包聚合2,超R,,8,36836.11399999998,44
20241111-20241114-4,中R,直购礼包礼包聚合1,320网页充值,,2,593.9628,2
20250223-20250226-4,大R,直购礼包礼包聚合1,660网页充值,,2,1752.1902599999999,3
20250307-20250310-4,大R,直购礼包礼包聚合1,660网页充值,,3,2920.3170999999998,5
20241102-20241105-4,大R,直购礼包礼包聚合1,120网页充值,,2,475.17024,4
20241227-20241230-4,非R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20241211-20241214-4,中R,直购礼包礼包聚合1,4.99-32珍珠,,6,507.9945000000002,15
20241111-20241114-4,大R,直购礼包礼包聚合1,4.99-32珍珠,,2,67.7326,2
20241223-20241226-4,小R,直购礼包礼包聚合2,小R,,7,3311.967833999999,18
20241223-20241226-4,中R,直购礼包礼包聚合1,120网页充值,,4,593.9628,5
20241207-20241210-4,大R,直购礼包礼包聚合1,660网页充值,,3,5256.57078,9
20241215-20241218-4,中R,直购礼包礼包聚合1,320网页充值,,3,1187.9256,4
20250223-20250226-4,大R,直购礼包礼包聚合1,13200网页充值,,1,11681.2684,1
20241102-20241105-4,超R,直购礼包礼包聚合1,19.99-120珍珠,,2,500.1792,4
20241111-20241114-4,非R,直购礼包礼包聚合1,9.99-60珍珠,,1,62.5224,1
20241227-20241230-4,中R,直购礼包礼包聚合1,19.99-120珍珠,,10,2125.7615999999994,17
20241227-20241230-4,大R,直购礼包礼包聚合1,4.99-32珍珠,,2,135.4652,4
20241227-20241230-4,微R,直购礼包礼包聚合1,9.99-60珍珠,,1,250.0896,4
20241223-20241226-4,超R,直购礼包礼包聚合1,19.99-120珍珠,,2,250.0896,2
20241223-20241226-4,微R,直购礼包礼包聚合2,微R,,9,2914.950594,15
20241116-20241119-4,中R,直购礼包礼包聚合2,中R,,25,17795.229692000008,70
20241116-20241119-4,非R,直购礼包礼包聚合1,320网页充值,,1,593.9628,2
20250319-20250322-4,中R,直购礼包礼包聚合1,1320网页充值,,2,2336.25368,2
20250307-20250310-4,大R,直购礼包礼包聚合1,3300网页充值,,1,2920.3171,1
20241227-20241230-4,大R,直购礼包礼包聚合1,120网页充值,,3,356.37768,3
20241207-20241210-4,大R,直购礼包礼包聚合1,1320网页充值,,2,3504.3805199999997,3
20241102-20241105-4,中R,直购礼包礼包聚合1,9.99-60珍珠,,5,500.1792,8
20250315-20250318-4,大R,直购礼包礼包聚合1,49.99-320珍珠,,3,3126.1200000000003,10
20241215-20241218-4,中R,直购礼包礼包聚合1,0.99-4珍珠,,3,83.3632,10
20241116-20241119-4,大R,直购礼包礼包聚合1,0.99-4珍珠,,4,83.3632,10
20250303-20250306-4,中R,直购礼包礼包聚合1,9.99-60珍珠,,5,1000.3583999999996,16
20241128-20241201-4,中R,直购礼包礼包聚合1,0.99-4珍珠,,3,66.69056,8
20241227-20241230-4,微R,直购礼包礼包聚合1,4.99-32珍珠,,1,33.8663,1
20250327-20250330-4,超R,直购礼包礼包聚合1,0.99-4珍珠,,1,33.34528,4
20250319-20250322-4,小R,直购礼包礼包聚合1,0.99-4珍珠,,1,8.33632,1
20241207-20241210-4,小R,直购礼包礼包聚合1,19.99-120珍珠,,1,125.0448,1
20241211-20241214-4,小R,直购礼包礼包聚合2,小R,,7,3336.6120799999985,37
20241111-20241114-4,非R,直购礼包礼包聚合1,120网页充值,,1,118.79256,1
20250315-20250318-4,大R,直购礼包礼包聚合1,660网页充值,,5,4672.50736,8
20241207-20241210-4,超R,直购礼包礼包聚合1,6600网页充值,,1,5840.6342,1
20241223-20241226-4,非R,直购礼包礼包聚合1,49.99-320珍珠,,1,312.612,1
20250315-20250318-4,大R,直购礼包礼包聚合1,9.99-60珍珠,,2,562.7016,9
20241116-20241119-4,小R,直购礼包礼包聚合1,4.99-32珍珠,,1,33.8663,1
20250223-20250226-4,中R,直购礼包礼包聚合1,9.99-60珍珠,,2,312.61199999999997,5
20250223-20250226-4,超R,直购礼包礼包聚合1,99.99-660珍珠,,6,18444.10799999999,30
20241128-20241201-4,微R,直购礼包礼包聚合1,49.99-320珍珠,,1,625.224,2
20241123-20241126-4,大R,直购礼包礼包聚合1,4.99-32珍珠,,1,203.1978,6
20241128-20241201-4,中R,直购礼包礼包聚合1,320网页充值,,2,1187.9256,4
20250223-20250226-4,中R,直购礼包礼包聚合1,3300网页充值,,1,2920.3171,1
20241116-20241119-4,大R,直购礼包礼包聚合1,32网页充值,,2,64.293868,2
20250307-20250310-4,中R,直购礼包礼包聚合1,120网页充值,,2,356.37768,3
20241227-20241230-4,非R,直购礼包礼包聚合1,120网页充值,,1,118.79256,1
20241215-20241218-4,超R,直购礼包礼包聚合1,660网页充值,,1,2920.3170999999998,5
20250303-20250306-4,中R,直购礼包礼包聚合1,120网页充值,,2,237.58512,2
20241227-20241230-4,中R,直购礼包礼包聚合1,99.99-660珍珠,,11,8607.2504,14
20241227-20241230-4,大R,直购礼包礼包聚合1,99.99-660珍珠,,5,4303.6252,7
20250223-20250226-4,中R,直购礼包礼包聚合1,99.99-660珍珠,,1,614.8036,1
20250327-20250330-4,中R,直购礼包礼包聚合1,19.99-120珍珠,,5,1250.4479999999999,10
20250319-20250322-4,中R,直购礼包礼包聚合1,99.99-660珍珠,,2,1229.6072,2
20241102-20241105-4,非R,直购礼包礼包聚合1,0.99-4珍珠,,1,8.33632,1
20250307-20250310-4,大R,直购礼包礼包聚合1,19.99-120珍珠,,4,1500.5375999999997,12
20241227-20241230-4,小R,直购礼包礼包聚合1,4.99-32珍珠,,3,270.9304,8
20241223-20241226-4,大R,直购礼包礼包聚合2,大R,,14,17755.840580000007,31
20241211-20241214-4,超R,直购礼包礼包聚合2,超R,,8,28630.570019999985,51
20241227-20241230-4,微R,直购礼包礼包聚合2,微R,,2,283.9559,5
20241128-20241201-4,非R,直购礼包礼包聚合2,非R,,2,651.79602,3
20241128-20241201-4,中R,直购礼包礼包聚合1,120网页充值,,2,237.58512,2
20250307-20250310-4,大R,直购礼包礼包聚合1,1320网页充值,,2,2336.25368,2
20250315-20250318-4,大R,直购礼包礼包聚合1,4.99-32珍珠,,3,237.0641,7
20241223-20241226-4,微R,直购礼包礼包聚合1,4.99-32珍珠,,1,33.8663,1
20241116-20241119-4,超R,直购礼包礼包聚合1,49.99-320珍珠,,1,1250.448,4
20241116-20241119-4,大R,直购礼包礼包聚合1,4.99-32珍珠,,3,237.0641,7
20250303-20250306-4,非R,直购礼包礼包聚合1,0.99-4珍珠,,2,25.008960000000002,3
20250223-20250226-4,大R,直购礼包礼包聚合1,9.99-60珍珠,,5,375.13439999999997,6
20241223-20241226-4,微R,直购礼包礼包聚合1,9.99-60珍珠,,1,312.61199999999997,5
20241128-20241201-4,超R,直购礼包礼包聚合1,49.99-320珍珠,,1,625.224,2
20250327-20250330-4,小R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20241116-20241119-4,中R,直购礼包礼包聚合1,660网页充值,,6,4088.4439399999997,7
20241128-20241201-4,超R,直购礼包礼包聚合1,3300网页充值,,1,2920.3171,1
20250303-20250306-4,大R,直购礼包礼包聚合1,32网页充值,,1,32.146934,1
20241211-20241214-4,超R,直购礼包礼包聚合1,19.99-120珍珠,,1,875.3136,7
20241128-20241201-4,中R,直购礼包礼包聚合1,99.99-660珍珠,,3,1844.4107999999999,3
20241227-20241230-4,非R,直购礼包礼包聚合1,49.99-320珍珠,,1,312.612,1
20250327-20250330-4,微R,直购礼包礼包聚合1,4.99-32珍珠,,1,33.8663,1
20241215-20241218-4,大R,直购礼包礼包聚合2,大R,,15,20205.67661999999,62
20241116-20241119-4,大R,直购礼包礼包聚合1,1320网页充值,,3,3504.3805199999997,3
20241102-20241105-4,大R,直购礼包礼包聚合1,60网页充值,,1,118.79256,2
20250319-20250322-4,大R,直购礼包礼包聚合1,32网页充值,,1,32.146934,1
20241111-20241114-4,超R,直购礼包礼包聚合1,0.99-4珍珠,,1,8.33632,1
20241102-20241105-4,中R,直购礼包礼包聚合1,99.99-660珍珠,,7,4918.428800000001,8
20241123-20241126-4,中R,直购礼包礼包聚合1,49.99-320珍珠,,3,937.836,3
20241207-20241210-4,中R,直购礼包礼包聚合1,1320网页充值,,1,1168.12684,1
20241128-20241201-4,非R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20250303-20250306-4,微R,直购礼包礼包聚合1,60网页充值,,1,59.39628,1
20241211-20241214-4,超R,直购礼包礼包聚合1,99.99-660珍珠,,6,20288.518799999987,33
20241215-20241218-4,大R,直购礼包礼包聚合1,0.99-4珍珠,,2,91.69952,11
20241215-20241218-4,超R,直购礼包礼包聚合1,49.99-320珍珠,,1,937.836,3
20250303-20250306-4,大R,直购礼包礼包聚合1,9.99-60珍珠,,3,625.2239999999999,10
20241215-20241218-4,小R,直购礼包礼包聚合1,4.99-32珍珠,,2,67.7326,2
20241207-20241210-4,大R,直购礼包礼包聚合1,0.99-4珍珠,,1,50.017920000000004,6
20241207-20241210-4,小R,直购礼包礼包聚合1,49.99-320珍珠,,1,312.612,1
20241102-20241105-4,大R,直购礼包礼包聚合1,19.99-120珍珠,,3,500.1792,4
20241227-20241230-4,超R,直购礼包礼包聚合2,超R,,9,50823.416919999974,70
20241116-20241119-4,大R,直购礼包礼包聚合2,大R,,16,16658.780868,54
20250315-20250318-4,非R,直购礼包礼包聚合1,32网页充值,,1,32.146934,1
20241215-20241218-4,小R,直购礼包礼包聚合1,3300网页充值,,1,2920.3171,1
20250307-20250310-4,非R,直购礼包礼包聚合1,120网页充值,,1,118.79256,1
20250303-20250306-4,小R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20241123-20241126-4,中R,直购礼包礼包聚合1,60网页充值,,2,118.79256,2
20241215-20241218-4,超R,直购礼包礼包聚合1,19.99-120珍珠,,1,250.0896,2
20241116-20241119-4,小R,直购礼包礼包聚合1,99.99-660珍珠,,1,1229.6072,2
20250327-20250330-4,大R,直购礼包礼包聚合1,9.99-60珍珠,,2,750.2687999999998,12
20241211-20241214-4,大R,直购礼包礼包聚合1,4.99-32珍珠,,4,304.79670000000004,9
20241215-20241218-4,中R,直购礼包礼包聚合1,4.99-32珍珠,,6,372.5293000000001,11
20250303-20250306-4,中R,直购礼包礼包聚合1,49.99-320珍珠,,2,937.836,3
20241128-20241201-4,中R,直购礼包礼包聚合1,19.99-120珍珠,,6,2000.7167999999992,16
20241207-20241210-4,中R,直购礼包礼包聚合1,4.99-32珍珠,,6,237.0641,7
20241123-20241126-4,大R,直购礼包礼包聚合1,19.99-120珍珠,,5,1250.4479999999999,10
20241223-20241226-4,小R,直购礼包礼包聚合1,9.99-60珍珠,,2,125.0448,2
20250307-20250310-4,微R,直购礼包礼包聚合1,4.99-32珍珠,,1,33.8663,1
20250315-20250318-4,大R,直购礼包礼包聚合2,大R,,14,19621.092179999985,65
20241102-20241105-4,小R,直购礼包礼包聚合2,小R,,5,640.8546000000001,8
20241128-20241201-4,大R,直购礼包礼包聚合1,320网页充值,,2,593.9628,2
20241111-20241114-4,微R,直购礼包礼包聚合1,1320网页充值,,1,1168.12684,1
20250319-20250322-4,微R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20241227-20241230-4,非R,直购礼包礼包聚合1,60网页充值,,1,59.39628,1
20250327-20250330-4,超R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20241223-20241226-4,小R,直购礼包礼包聚合1,32网页充值,,1,32.146934,1
20241215-20241218-4,中R,直购礼包礼包聚合1,4网页充值,,1,7.919504,1
20241116-20241119-4,大R,直购礼包礼包聚合1,60网页充值,,1,59.39628,1
20250307-20250310-4,大R,直购礼包礼包聚合1,32网页充值,,1,32.146934,1
20241215-20241218-4,大R,直购礼包礼包聚合1,99.99-660珍珠,,5,11681.268399999997,19
20241116-20241119-4,中R,直购礼包礼包聚合1,99.99-660珍珠,,6,3688.8216,6
20241111-20241114-4,小R,直购礼包礼包聚合1,99.99-660珍珠,,1,614.8036,1
20241211-20241214-4,微R,直购礼包礼包聚合1,0.99-4珍珠,,2,25.008960000000002,3
20241123-20241126-4,微R,直购礼包礼包聚合1,9.99-60珍珠,,2,125.0448,2
20250315-20250318-4,小R,直购礼包礼包聚合2,小R,,2,67.7326,2
20241102-20241105-4,大R,直购礼包礼包聚合2,大R,,12,15607.362508000004,44
20250319-20250322-4,中R,直购礼包礼包聚合2,中R,,25,12578.308534,84
20250307-20250310-4,微R,直购礼包礼包聚合1,120网页充值,,1,118.79256,1
20250315-20250318-4,中R,直购礼包礼包聚合1,660网页充值,,3,1752.1902599999999,3
20250327-20250330-4,中R,直购礼包礼包聚合1,6600网页充值,,1,5840.6342,1
20250307-20250310-4,非R,直购礼包礼包聚合1,4网页充值,,1,23.758512,3
20241207-20241210-4,中R,直购礼包礼包聚合1,60网页充值,,4,356.37768,6
20250303-20250306-4,中R,直购礼包礼包聚合1,6600网页充值,,1,5840.6342,1
20241123-20241126-4,中R,直购礼包礼包聚合1,320网页充值,,4,1187.9256,4
20241223-20241226-4,中R,直购礼包礼包聚合1,49.99-320珍珠,,7,3438.7320000000004,11
20250223-20250226-4,微R,直购礼包礼包聚合1,0.99-4珍珠,,1,8.33632,1
20241123-20241126-4,中R,直购礼包礼包聚合1,4.99-32珍珠,,7,338.66300000000007,10
20250303-20250306-4,小R,直购礼包礼包聚合1,9.99-60珍珠,,1,62.5224,1
20250319-20250322-4,超R,直购礼包礼包聚合1,9.99-60珍珠,,2,125.0448,2
20241211-20241214-4,中R,直购礼包礼包聚合1,660网页充值,,2,2336.25368,4
20241102-20241105-4,中R,直购礼包礼包聚合1,660网页充值,,2,2336.25368,4
20241123-20241126-4,中R,直购礼包礼包聚合1,1320网页充值,,5,7008.761039999999,6
20241215-20241218-4,中R,直购礼包礼包聚合1,60网页充值,,3,237.58512,4
20250315-20250318-4,中R,直购礼包礼包聚合1,19.99-120珍珠,,6,1125.4032,9
20241223-20241226-4,超R,直购礼包礼包聚合1,9.99-60珍珠,,2,250.0896,4
20241128-20241201-4,小R,直购礼包礼包聚合1,19.99-120珍珠,,2,375.13439999999997,3
20241128-20241201-4,小R,直购礼包礼包聚合1,0.99-4珍珠,,1,8.33632,1
20250319-20250322-4,中R,直购礼包礼包聚合1,49.99-320珍珠,,3,937.836,3
20241207-20241210-4,大R,直购礼包礼包聚合1,19.99-120珍珠,,3,500.1792,4
20250223-20250226-4,微R,直购礼包礼包聚合1,19.99-120珍珠,,1,125.0448,1
20250327-20250330-4,微R,直购礼包礼包聚合1,4网页充值,,1,7.919504,1
20241211-20241214-4,小R,直购礼包礼包聚合1,660网页充值,,1,1168.12684,2
20241102-20241105-4,大R,直购礼包礼包聚合1,1320网页充值,,2,3504.3805199999997,3
20241111-20241114-4,中R,直购礼包礼包聚合1,32网页充值,,1,32.146934,1
20241207-20241210-4,中R,直购礼包礼包聚合1,320网页充值,,4,1187.9256,4
20250315-20250318-4,大R,直购礼包礼包聚合1,1320网页充值,,2,2336.25368,2
20241215-20241218-4,大R,直购礼包礼包聚合1,320网页充值,,1,296.9814,1
20241207-20241210-4,非R,直购礼包礼包聚合1,660网页充值,,1,584.06342,1
20241123-20241126-4,中R,直购礼包礼包聚合1,120网页充值,,2,237.58512,2
20250307-20250310-4,微R,直购礼包礼包聚合1,1320网页充值,,1,1168.12684,1
20241211-20241214-4,大R,直购礼包礼包聚合1,9.99-60珍珠,,2,312.61199999999997,5
20241215-20241218-4,中R,直购礼包礼包聚合1,99.99-660珍珠,,5,6762.839600000001,11
20241116-20241119-4,小R,直购礼包礼包聚合1,19.99-120珍珠,,2,375.13439999999997,3
20250303-20250306-4,微R,直购礼包礼包聚合1,0.99-4珍珠,,1,8.33632,1
20241223-20241226-4,非R,直购礼包礼包聚合1,0.99-4珍珠,,1,16.67264,2
20250303-20250306-4,微R,直购礼包礼包聚合1,19.99-120珍珠,,1,125.0448,1
20241111-20241114-4,微R,直购礼包礼包聚合2,微R,,4,1497.41148,4
