act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20241020-20241023-4,微R,兑换奖励内容,阵灵（旗阵突破道具）,,1,1.0,1
20250327-20250330-4,中R,兑换奖励内容,S7山本勘助SSR+(碎片),,1,1.0,1
20250202-20250205-4,微R,档位奖励领取,1,,236,,236
20241207-20241210-4,未活跃,档位奖励领取,4,,50,,417
20250327-20250330-4,小R,档位奖励领取,3,,118,,118
20250219-20250222-4,小R,档位奖励领取,2,,119,,119
20241207-20241210-4,超R,兑换奖励内容,柔·立花訚千代UR(召唤卡),,2,20.0,2
20241020-20241023-4,中R,兑换奖励内容,国宝升星道具,,5,10.0,7
20241020-20241023-4,微R,兑换奖励内容,SSR+将魂,,5,6.0,6
20250327-20250330-4,中R,兑换奖励内容,S18山中鹿介SSR+战旗碎片,,2,3.0,3
20250104-20250107-4,中R,兑换奖励内容,S5阿茶局UR(碎片),,1,6.0,2
20241001-20241004-4,非R,兑换奖励内容,所有非赛SSR+碎片任选,,38,41.0,39
20241001-20241004-4,非R,兑换奖励内容,金色阵石,,15,16.0,15
20250104-20250107-4,小R,兑换奖励内容,S14三条夫人-UR战旗碎片,,1,1.0,1
20250327-20250330-4,非R,兑换奖励内容,S4加藤段藏SSR+(碎片),,3,3.0,3
20241020-20241023-4,微R,兑换奖励内容,试金石,,4,6.0,6
20241020-20241023-4,超R,兑换奖励内容,阵灵（旗阵突破道具）,,1,3.0,3
20250104-20250107-4,大R,档位奖励领取,4,,42,,1816
20241207-20241210-4,微R,档位奖励领取,4,,219,,2851
20250219-20250222-4,超R,档位奖励领取,2,,16,,16
20250104-20250107-4,超R,直购礼包礼包聚合2,超R,,1,614.8036,1
20241001-20241004-4,微R,兑换奖励内容,雷精,,12,16.0,12
20250327-20250330-4,非R,兑换奖励内容,S16龙造寺UR战旗碎片,,2,2.0,2
20250327-20250330-4,非R,兑换奖励内容,S4服部半藏UR(碎片),,3,6.0,3
20250327-20250330-4,非R,兑换奖励内容,S5阿茶局UR(碎片),,2,6.0,2
20250104-20250107-4,小R,兑换奖励内容,S7山本勘助SSR+(碎片),,1,1.0,1
20250303-20250306-4,微R,档位奖励领取,1,,235,,235
20241001-20241004-4,小R,档位奖励领取,1,,121,,121
20250202-20250205-4,中R,直购礼包礼包聚合1,每日特惠活动档位2,,1,240.0,2
20250104-20250107-4,大R,兑换奖励内容,S18山中鹿介SSR+战旗碎片,,2,3.0,3
20241020-20241023-4,未活跃,兑换奖励内容,S12本愿寺显如SSR+(碎片),,2,2.0,2
20241020-20241023-4,超R,档位奖励领取,2,,16,,16
20250104-20250107-4,大R,直购礼包礼包聚合1,每日特惠活动档位2,,1,125.0448,1
20241001-20241004-4,大R,档位奖励领取,3,,33,,33
20241001-20241004-4,小R,档位奖励领取,3,,96,,96
20241020-20241023-4,小R,兑换奖励内容,新橙色国宝随机包,,5,7.0,6
20250104-20250107-4,非R,兑换奖励内容,雷精,,121,148.0,134
20250104-20250107-4,中R,兑换奖励内容,S3德川家康SSR+(碎片),,1,1.0,1
20250104-20250107-4,中R,兑换奖励内容,S4服部半藏UR(碎片),,1,2.0,1
20241001-20241004-4,微R,兑换奖励内容,SSR+将魂,,7,7.0,7
20250104-20250107-4,超R,兑换奖励内容,S14爱姬-UR战旗碎片,,1,2.0,2
20250202-20250205-4,小R,抽奖渠道,玩家付费,,119,2901.0,996
20241207-20241210-4,超R,抽奖渠道,购买,,1,6.0,1
20250327-20250330-4,非R,档位奖励领取,4,,1402,,18246
20241207-20241210-4,非R,兑换奖励内容,丰臣秀吉SSR+(碎片),,13,15.0,14
20250104-20250107-4,小R,兑换奖励内容,S4服部半藏UR(碎片),,1,2.0,1
20241001-20241004-4,未活跃,兑换奖励内容,S18山中幸盛SSR+(碎片),,3,4.0,3
20241207-20241210-4,微R,兑换奖励内容,上杉谦信SSR+(碎片),,3,3.0,3
20241207-20241210-4,小R,兑换奖励内容,柔·立花訚千代UR(碎片),,4,8.0,4
20250327-20250330-4,超R,档位奖励领取,3,,16,,16
20241020-20241023-4,大R,档位奖励领取,2,,41,,41
20241020-20241023-4,微R,直购礼包礼包聚合1,每日特惠活动档位3,,2,1844.4107999999999,3
20241020-20241023-4,微R,直购礼包礼包聚合2,微R,,2,1844.4107999999999,3
20250104-20250107-4,未活跃,直购礼包礼包聚合2,未活跃,,1,32.0,1
20250303-20250306-4,中R,抽奖渠道,购买,,1,26.0,1
20241207-20241210-4,非R,兑换奖励内容,织田信长SSR+(碎片),,26,30.0,26
20250327-20250330-4,微R,兑换奖励内容,雷精,,46,62.0,53
20250327-20250330-4,微R,兑换奖励内容,S18吉川元春UR战旗碎片,,2,2.0,2
20250104-20250107-4,非R,兑换奖励内容,S14筑山殿-SSR+战旗碎片,,3,3.0,3
20250104-20250107-4,微R,兑换奖励内容,S15神原康政SSR+战旗碎片,,1,1.0,1
20241001-20241004-4,超R,兑换奖励内容,光·立花訚千代UR(碎片),,1,10.0,3
20241001-20241004-4,非R,兑换奖励内容,S23岛津岁久SSR+(碎片),,2,2.0,2
20241020-20241023-4,小R,兑换奖励内容,雷精,,3,4.0,4
20250219-20250222-4,中R,直购礼包礼包聚合2,中R,,1,250.0896,2
20250219-20250222-4,大R,抽奖渠道,玩家付费,,42,2680.0,539
20250104-20250107-4,大R,抽奖渠道,玩家付费,,42,3910.0,575
20241020-20241023-4,微R,抽奖渠道,购买,,2,390.0,3
20250327-20250330-4,非R,兑换奖励内容,雷精,,152,177.0,158
20250104-20250107-4,非R,兑换奖励内容,S15大谷吉继UR战旗碎片,,2,3.0,3
20250104-20250107-4,小R,兑换奖励内容,S7北条氏政SSR+(碎片),,1,1.0,1
20241020-20241023-4,中R,兑换奖励内容,光·立花訚千代UR(碎片),,2,4.0,2
20250303-20250306-4,小R,档位奖励领取,4,,118,,2796
20250202-20250205-4,微R,抽奖渠道,玩家付费,,236,5027.0,1852
20241020-20241023-4,大R,抽奖渠道,购买,,1,52.0,2
20250327-20250330-4,非R,兑换奖励内容,S15泷川一益UR战旗碎片,,11,14.0,12
20250327-20250330-4,小R,兑换奖励内容,S5佐竹义重SSR+(碎片),,1,1.0,1
20241020-20241023-4,微R,兑换奖励内容,S18山中幸盛SSR+(碎片),,14,18.0,15
20241001-20241004-4,小R,兑换奖励内容,光·井伊直虎UR(碎片),,11,22.0,11
20250104-20250107-4,小R,兑换奖励内容,S18吉川元春UR战旗碎片,,1,1.0,1
20241020-20241023-4,未活跃,兑换奖励内容,雷精,,2,2.0,2
20241207-20241210-4,小R,兑换奖励内容,上杉谦信SSR+(碎片),,2,2.0,2
20241001-20241004-4,微R,档位奖励领取,1,,232,,232
20241020-20241023-4,小R,档位奖励领取,1,,120,,120
20241207-20241210-4,中R,直购礼包礼包聚合1,每日特惠活动档位3,,1,1844.4107999999999,3
20250202-20250205-4,大R,直购礼包礼包聚合2,大R,,3,349.8222,5
20241207-20241210-4,非R,直购礼包礼包聚合2,非R,,2,158.9111,2
20241207-20241210-4,中R,直购礼包礼包聚合2,中R,,1,2162.233,7
20241001-20241004-4,中R,抽奖渠道,玩家付费,,159,11746.0,2255
20241207-20241210-4,大R,抽奖渠道,购买,,4,576.0,14
20250327-20250330-4,微R,抽奖渠道,玩家付费,,231,5261.0,2019
20250104-20250107-4,非R,兑换奖励内容,S15神原康政SSR+战旗碎片,,3,3.0,3
20250104-20250107-4,中R,兑换奖励内容,S14筑山殿-SSR+战旗碎片,,1,16.0,4
20241001-20241004-4,微R,兑换奖励内容,光·井伊直虎UR(碎片),,12,24.0,12
20241001-20241004-4,未活跃,兑换奖励内容,S12本愿寺显如SSR+(碎片),,2,2.0,2
20241020-20241023-4,大R,兑换奖励内容,圣诞金币随机包·大,,7,11.0,8
20241020-20241023-4,中R,兑换奖励内容,所有非赛SSR+碎片任选,,1,1.0,1
20250104-20250107-4,大R,兑换奖励内容,S3德川家康SSR+(碎片),,1,1.0,1
20250327-20250330-4,大R,兑换奖励内容,S5绫姬UR(碎片),,1,2.0,1
20250303-20250306-4,大R,档位奖励领取,4,,41,,1974
20250104-20250107-4,未活跃,档位奖励领取,1,,49,,49
20241020-20241023-4,未活跃,档位奖励领取,2,,99,,99
20250327-20250330-4,未活跃,直购礼包礼包聚合1,每日特惠活动档位1,,1,33.8663,1
20241207-20241210-4,非R,直购礼包礼包聚合1,每日特惠活动档位1,,1,33.8663,1
20241020-20241023-4,中R,直购礼包礼包聚合1,每日特惠活动档位2,,1,125.0448,1
20241001-20241004-4,小R,抽奖渠道,玩家付费,,121,4924.0,1405
20250327-20250330-4,中R,档位奖励领取,2,,157,,157
20241207-20241210-4,超R,兑换奖励内容,雷精,,8,29.0,12
20241020-20241023-4,非R,兑换奖励内容,圣诞金币随机包·大,,56,67.0,62
20241001-20241004-4,大R,兑换奖励内容,金色装备随机箱（全）,,4,8.0,7
20241001-20241004-4,小R,兑换奖励内容,金色装备随机箱（全）,,4,5.0,4
20241001-20241004-4,小R,兑换奖励内容,S12本愿寺显如SSR+(碎片),,4,8.0,5
20250327-20250330-4,小R,兑换奖励内容,S4风魔小太郎UR(碎片),,2,4.0,2
20250327-20250330-4,中R,兑换奖励内容,S14三条夫人-UR战旗碎片,,1,1.0,1
20250327-20250330-4,微R,兑换奖励内容,S15神原康政SSR+战旗碎片,,2,2.0,2
20241207-20241210-4,中R,兑换奖励内容,刚·毛利元就UR(召唤卡),,1,10.0,1
20241207-20241210-4,微R,兑换奖励内容,丰臣秀吉SSR+(碎片),,3,3.0,3
20241020-20241023-4,微R,兑换奖励内容,S12本愿寺显如SSR+(碎片),,9,11.0,10
20241020-20241023-4,小R,兑换奖励内容,暗·茶茶UR(碎片),,1,2.0,1
20250327-20250330-4,中R,兑换奖励内容,S3德川家康SSR+(碎片),,1,1.0,1
20250202-20250205-4,中R,档位奖励领取,4,,158,,4941
20241020-20241023-4,大R,档位奖励领取,4,,39,,1685
20250104-20250107-4,超R,档位奖励领取,2,,16,,16
20250327-20250330-4,超R,档位奖励领取,1,,16,,16
20250303-20250306-4,未活跃,档位奖励领取,2,,16,,16
20241001-20241004-4,非R,直购礼包礼包聚合1,每日特惠活动档位2,,1,125.0448,1
20250104-20250107-4,未活跃,抽奖渠道,玩家付费,,56,443.0,169
20250104-20250107-4,超R,抽奖渠道,玩家付费,,16,5955.0,250
20250327-20250330-4,小R,抽奖渠道,玩家付费,,118,3314.0,1134
20241020-20241023-4,大R,抽奖渠道,玩家付费,,41,3913.0,596
20250327-20250330-4,非R,兑换奖励内容,S6丰臣秀赖UR(碎片),,1,2.0,1
20241001-20241004-4,超R,兑换奖励内容,S12本愿寺显如SSR+(碎片),,1,1.0,1
20241207-20241210-4,中R,兑换奖励内容,柔·阿松UR(碎片),,2,4.0,2
20250327-20250330-4,小R,档位奖励领取,4,,116,,2708
20250104-20250107-4,微R,抽奖渠道,玩家付费,,235,4259.0,1855
20241020-20241023-4,非R,兑换奖励内容,UR将魂,,10,12.0,11
20241001-20241004-4,未活跃,兑换奖励内容,SSR+将魂,,1,1.0,1
20241207-20241210-4,中R,兑换奖励内容,织田信长SSR+(碎片),,1,1.0,1
20241001-20241004-4,超R,兑换奖励内容,金色装备随机箱（全）,,1,1.0,1
20250202-20250205-4,超R,档位奖励领取,2,,16,,16
20250104-20250107-4,中R,档位奖励领取,4,,149,,4500
20250219-20250222-4,超R,档位奖励领取,1,,16,,16
20250104-20250107-4,未活跃,档位奖励领取,2,,34,,34
20250202-20250205-4,大R,抽奖渠道,玩家付费,,42,2217.0,543
20250219-20250222-4,小R,抽奖渠道,玩家付费,,120,3175.0,1065
20241020-20241023-4,超R,抽奖渠道,玩家付费,,16,2114.0,238
20241020-20241023-4,非R,兑换奖励内容,S18山中幸盛SSR+(碎片),,34,37.0,34
20250327-20250330-4,非R,兑换奖励内容,S3柴田胜家SSR+(碎片),,13,14.0,14
20250327-20250330-4,非R,兑换奖励内容,S7加藤清正UR(碎片),,3,6.0,3
20250104-20250107-4,微R,兑换奖励内容,S6阿江SSR+(碎片),,2,2.0,2
20250327-20250330-4,小R,兑换奖励内容,S15神原康政SSR+战旗碎片,,1,2.0,1
20250327-20250330-4,未活跃,档位奖励领取,3,,28,,28
20250202-20250205-4,中R,档位奖励领取,1,,161,,161
20250303-20250306-4,中R,档位奖励领取,4,,152,,4771
20241207-20241210-4,中R,抽奖渠道,玩家付费,,159,7044.0,1497
20250303-20250306-4,中R,抽奖渠道,玩家付费,,160,5750.0,1499
20241020-20241023-4,微R,抽奖渠道,玩家付费,,231,5727.0,1908
20241020-20241023-4,大R,兑换奖励内容,试金石,,9,19.0,15
20250327-20250330-4,中R,兑换奖励内容,S15泷川一益UR战旗碎片,,2,2.0,2
20250327-20250330-4,小R,兑换奖励内容,S3织田信长UR(碎片),,1,2.0,1
20250104-20250107-4,非R,兑换奖励内容,S5斋藤道三SSR+(碎片),,10,11.0,10
20250104-20250107-4,中R,兑换奖励内容,S18大内义隆UR战旗碎片,,2,4.0,2
20241001-20241004-4,大R,兑换奖励内容,国宝升星道具,,1,3.0,2
20241207-20241210-4,大R,兑换奖励内容,柔·浓姬UR(召唤卡),,2,30.0,3
20241020-20241023-4,中R,兑换奖励内容,S12本愿寺显如SSR+(碎片),,3,3.0,3
20250327-20250330-4,中R,档位奖励领取,1,,158,,158
20241001-20241004-4,中R,档位奖励领取,1,,159,,159
20241020-20241023-4,非R,档位奖励领取,1,,1700,,1700
20241001-20241004-4,非R,兑换奖励内容,暗·茶茶UR(碎片),,2,6.0,2
20241001-20241004-4,小R,兑换奖励内容,国宝升星道具,,4,4.0,4
20250327-20250330-4,微R,兑换奖励内容,S3柴田胜家SSR+(碎片),,1,1.0,1
20241020-20241023-4,超R,兑换奖励内容,觉醒道具金,,1,1.0,1
20241020-20241023-4,超R,兑换奖励内容,光·井伊直虎UR(碎片),,1,2.0,1
20250104-20250107-4,大R,档位奖励领取,2,,41,,41
20241001-20241004-4,非R,直购礼包礼包聚合1,每日特惠活动档位1,,1,33.8663,1
20241207-20241210-4,超R,抽奖渠道,玩家付费,,16,5511.0,214
20241001-20241004-4,小R,抽奖渠道,购买,,2,52.0,2
20241020-20241023-4,超R,兑换奖励内容,光·立花訚千代UR(碎片),,1,18.0,5
20241207-20241210-4,非R,兑换奖励内容,柔·立花訚千代UR(碎片),,7,14.0,7
20250104-20250107-4,非R,兑换奖励内容,S14爱姬-UR战旗碎片,,3,8.0,4
20241001-20241004-4,非R,兑换奖励内容,SSR+将魂,,40,53.0,48
20241001-20241004-4,非R,兑换奖励内容,阵灵（旗阵突破道具）,,3,3.0,3
20250327-20250330-4,非R,兑换奖励内容,S5绫姬UR(碎片),,3,6.0,3
20250104-20250107-4,大R,兑换奖励内容,S15泷川一益UR战旗碎片,,1,4.0,1
20250104-20250107-4,非R,兑换奖励内容,S6德川秀忠UR(碎片),,1,4.0,1
20241001-20241004-4,小R,兑换奖励内容,金色阵石,,1,1.0,1
20241001-20241004-4,大R,兑换奖励内容,SSR+将魂,,1,1.0,1
20250327-20250330-4,中R,兑换奖励内容,S15神原康政SSR+战旗碎片,,1,1.0,1
20241207-20241210-4,大R,档位奖励领取,4,,40,,1505
20250303-20250306-4,微R,档位奖励领取,4,,226,,3864
20241001-20241004-4,小R,直购礼包礼包聚合2,小R,,2,250.0896,2
20241020-20241023-4,小R,直购礼包礼包聚合2,小R,,1,125.0448,1
20241020-20241023-4,大R,兑换奖励内容,SSR+将魂,,1,1.0,1
20241020-20241023-4,未活跃,兑换奖励内容,圣诞金币随机包·大,,4,5.0,5
20250327-20250330-4,大R,兑换奖励内容,S18吉川元春UR战旗碎片,,1,1.0,1
20241001-20241004-4,非R,兑换奖励内容,S12本愿寺显如SSR+(碎片),,69,78.0,72
20250104-20250107-4,非R,兑换奖励内容,S7山本勘助SSR+(碎片),,7,7.0,7
20250104-20250107-4,非R,兑换奖励内容,S7加藤清正UR(碎片),,2,4.0,2
20250104-20250107-4,微R,兑换奖励内容,S14筑山殿-SSR+战旗碎片,,1,1.0,1
20250104-20250107-4,超R,兑换奖励内容,S18吉川元春UR战旗碎片,,2,11.0,2
20241001-20241004-4,小R,兑换奖励内容,试金石,,3,3.0,3
20241001-20241004-4,中R,兑换奖励内容,光·立花訚千代UR(碎片),,4,8.0,4
20241020-20241023-4,小R,兑换奖励内容,UR将魂,,1,1.0,1
20241207-20241210-4,小R,兑换奖励内容,织田信长SSR+(碎片),,4,4.0,4
20241207-20241210-4,大R,兑换奖励内容,丰臣秀吉SSR+(碎片),,1,2.0,1
20250303-20250306-4,小R,档位奖励领取,1,,120,,120
20250303-20250306-4,中R,档位奖励领取,1,,160,,160
20250303-20250306-4,未活跃,档位奖励领取,4,,10,,132
20250219-20250222-4,大R,档位奖励领取,1,,42,,42
20241207-20241210-4,小R,档位奖励领取,2,,118,,118
20241207-20241210-4,非R,抽奖渠道,购买,,2,32.0,2
20241020-20241023-4,中R,兑换奖励内容,光·井伊直虎UR(碎片),,8,16.0,8
20241020-20241023-4,大R,兑换奖励内容,金色阵石,,3,7.0,6
20250327-20250330-4,非R,兑换奖励内容,S18大内义隆UR战旗碎片,,3,4.0,4
20241001-20241004-4,非R,兑换奖励内容,S18山中幸盛SSR+(碎片),,32,40.0,36
20241001-20241004-4,大R,兑换奖励内容,雷精,,3,4.0,4
20250104-20250107-4,非R,兑换奖励内容,S4猿飞佐助SSR+(碎片),,2,2.0,2
20241001-20241004-4,超R,兑换奖励内容,UR将魂,,2,2.0,2
20250104-20250107-4,中R,兑换奖励内容,S16立花道雪UR战旗碎片,,1,2.0,1
20241020-20241023-4,未活跃,档位奖励领取,4,,86,,1004
20241207-20241210-4,未活跃,档位奖励领取,1,,84,,84
20250219-20250222-4,中R,档位奖励领取,1,,161,,161
20241207-20241210-4,大R,档位奖励领取,2,,42,,42
20241020-20241023-4,非R,档位奖励领取,2,,1596,,1596
20241001-20241004-4,微R,抽奖渠道,玩家付费,,232,7158.0,2381
20241020-20241023-4,中R,兑换奖励内容,S18山中幸盛SSR+(碎片),,10,14.0,12
20250104-20250107-4,超R,兑换奖励内容,雷精,,9,131.0,20
20250327-20250330-4,微R,兑换奖励内容,S5斋藤道三SSR+(碎片),,2,2.0,2
20241001-20241004-4,中R,兑换奖励内容,试金石,,10,15.0,14
20241001-20241004-4,微R,兑换奖励内容,所有非赛SSR+碎片任选,,3,3.0,3
20250104-20250107-4,中R,兑换奖励内容,S6千姬SSR+(碎片),,1,1.0,1
20250104-20250107-4,微R,兑换奖励内容,S4加藤段藏SSR+(碎片),,2,3.0,2
20250104-20250107-4,中R,兑换奖励内容,S5绫姬UR(碎片),,2,4.0,2
20241207-20241210-4,中R,兑换奖励内容,上杉谦信SSR+(碎片),,3,4.0,3
20241020-20241023-4,超R,兑换奖励内容,金色阵石,,1,2.0,1
20250104-20250107-4,未活跃,兑换奖励内容,雷精,,1,1.0,1
20250104-20250107-4,大R,直购礼包礼包聚合2,大R,,2,785.0448,2
20241020-20241023-4,非R,兑换奖励内容,金色装备随机箱（全）,,24,29.0,25
20241207-20241210-4,微R,兑换奖励内容,雷精,,38,41.0,39
20250327-20250330-4,非R,兑换奖励内容,S5斋藤道三SSR+(碎片),,8,8.0,8
20250327-20250330-4,非R,兑换奖励内容,S3丰臣秀吉UR(碎片),,1,2.0,1
20241001-20241004-4,小R,兑换奖励内容,雷精,,5,6.0,6
20241001-20241004-4,小R,兑换奖励内容,UR将魂,,2,2.0,2
20250104-20250107-4,非R,兑换奖励内容,S5佐竹义重SSR+(碎片),,2,3.0,2
20250104-20250107-4,未活跃,兑换奖励内容,S3德川家康SSR+(碎片),,1,1.0,1
20241001-20241004-4,大R,兑换奖励内容,觉醒道具金,,1,10.0,2
20241020-20241023-4,微R,兑换奖励内容,新橙色国宝随机包,,5,5.0,5
20250104-20250107-4,中R,兑换奖励内容,S5佐竹义重SSR+(碎片),,1,1.0,1
20250327-20250330-4,微R,兑换奖励内容,S7山本勘助SSR+(碎片),,1,1.0,1
20250104-20250107-4,大R,档位奖励领取,1,,42,,42
20250202-20250205-4,非R,档位奖励领取,2,,1701,,1701
20241001-20241004-4,未活跃,档位奖励领取,4,,104,,1559
20250202-20250205-4,大R,档位奖励领取,1,,42,,42
20241207-20241210-4,大R,直购礼包礼包聚合1,每日特惠活动档位2,,3,750.2687999999999,6
20241001-20241004-4,中R,直购礼包礼包聚合1,每日特惠活动档位3,,1,1229.6072,2
20250219-20250222-4,中R,抽奖渠道,玩家付费,,161,5718.0,1591
20250104-20250107-4,未活跃,抽奖渠道,购买,,1,6.0,1
20250327-20250330-4,小R,兑换奖励内容,雷精,,34,50.0,38
20250104-20250107-4,非R,兑换奖励内容,S3柴田胜家SSR+(碎片),,6,6.0,6
20241020-20241023-4,超R,兑换奖励内容,国宝升星道具,,1,3.0,1
20241020-20241023-4,超R,兑换奖励内容,UR将魂,,2,4.0,3
20250104-20250107-4,非R,档位奖励领取,2,,1699,,1699
20250219-20250222-4,大R,直购礼包礼包聚合2,大R,,2,64.0,2
20241020-20241023-4,中R,直购礼包礼包聚合2,中R,,2,224.7774,4
20241207-20241210-4,中R,直购礼包礼包聚合1,每日特惠活动档位2,,1,250.0896,2
20241207-20241210-4,未活跃,抽奖渠道,玩家付费,,87,599.0,284
20241020-20241023-4,小R,兑换奖励内容,金色阵石,,1,1.0,1
20241020-20241023-4,未活跃,兑换奖励内容,所有非赛SSR+碎片任选,,5,5.0,5
20250327-20250330-4,小R,兑换奖励内容,S4服部半藏UR(碎片),,2,4.0,2
20241001-20241004-4,微R,兑换奖励内容,圣诞金币随机包·大,,15,23.0,20
20241001-20241004-4,非R,兑换奖励内容,光·井伊直虎UR(碎片),,29,66.0,31
20250104-20250107-4,小R,兑换奖励内容,S6阿江SSR+(碎片),,1,1.0,1
20241020-20241023-4,超R,档位奖励领取,4,,14,,749
20241001-20241004-4,微R,档位奖励领取,4,,222,,5489
20250327-20250330-4,未活跃,抽奖渠道,购买,,1,6.0,1
20250219-20250222-4,超R,抽奖渠道,购买,,1,6.0,1
20250327-20250330-4,中R,兑换奖励内容,S15大谷吉继UR战旗碎片,,4,5.0,4
20241001-20241004-4,小R,兑换奖励内容,圣诞金币随机包·大,,9,15.0,14
20241001-20241004-4,中R,兑换奖励内容,SSR+将魂,,3,4.0,4
20241001-20241004-4,未活跃,兑换奖励内容,所有非赛SSR+碎片任选,,3,3.0,3
20250104-20250107-4,微R,兑换奖励内容,S3德川家康SSR+(碎片),,4,4.0,4
20250327-20250330-4,未活跃,档位奖励领取,4,,17,,197
20241207-20241210-4,微R,档位奖励领取,1,,235,,235
20241001-20241004-4,微R,档位奖励领取,2,,230,,230
20241207-20241210-4,未活跃,档位奖励领取,2,,49,,49
20241020-20241023-4,中R,兑换奖励内容,SSR+将魂,,6,9.0,9
20241020-20241023-4,微R,兑换奖励内容,圣诞金币随机包·大,,17,21.0,20
20241020-20241023-4,超R,兑换奖励内容,试金石,,4,8.0,5
20250104-20250107-4,大R,兑换奖励内容,S18吉川元春UR战旗碎片,,2,5.0,2
20250104-20250107-4,微R,兑换奖励内容,S18山中鹿介SSR+战旗碎片,,4,7.0,4
20250327-20250330-4,大R,兑换奖励内容,雷精,,11,19.0,15
20250327-20250330-4,大R,兑换奖励内容,S18大内义隆UR战旗碎片,,1,2.0,1
20241001-20241004-4,中R,兑换奖励内容,光·井伊直虎UR(碎片),,13,52.0,23
20250104-20250107-4,超R,兑换奖励内容,S15大谷吉继UR战旗碎片,,2,2.0,2
20241020-20241023-4,大R,兑换奖励内容,光·立花訚千代UR(碎片),,1,8.0,2
20250327-20250330-4,微R,兑换奖励内容,S4服部半藏UR(碎片),,1,2.0,1
20250202-20250205-4,中R,直购礼包礼包聚合2,中R,,2,337.8663,5
20241020-20241023-4,超R,直购礼包礼包聚合1,每日特惠活动档位2,,1,120.0,1
20250104-20250107-4,中R,抽奖渠道,玩家付费,,157,7296.0,1663
20241001-20241004-4,大R,抽奖渠道,购买,,1,32.0,2
20241020-20241023-4,非R,兑换奖励内容,雷精,,18,20.0,20
20241020-20241023-4,小R,兑换奖励内容,光·井伊直虎UR(碎片),,4,8.0,4
20241001-20241004-4,非R,兑换奖励内容,新橙色国宝随机包,,7,8.0,8
20241001-20241004-4,大R,兑换奖励内容,新橙色国宝随机包,,3,8.0,5
20250327-20250330-4,非R,兑换奖励内容,S7山本勘助SSR+(碎片),,8,10.0,9
20250104-20250107-4,微R,兑换奖励内容,S5斋藤道三SSR+(碎片),,1,1.0,1
20241001-20241004-4,非R,兑换奖励内容,研习金色道具,,1,1.0,1
20250327-20250330-4,非R,兑换奖励内容,S14三条夫人-UR战旗碎片,,1,1.0,1
20250303-20250306-4,超R,档位奖励领取,4,,16,,660
20241207-20241210-4,非R,档位奖励领取,4,,1413,,14173
20250303-20250306-4,大R,直购礼包礼包聚合1,每日特惠活动档位1,,1,33.8663,1
20250104-20250107-4,超R,直购礼包礼包聚合1,每日特惠活动档位3,,1,614.8036,1
20241001-20241004-4,超R,抽奖渠道,玩家付费,,16,2149.0,258
20250219-20250222-4,微R,抽奖渠道,玩家付费,,238,4620.0,1734
20250104-20250107-4,小R,抽奖渠道,玩家付费,,120,2567.0,1077
20250219-20250222-4,非R,档位奖励领取,1,,1763,,1763
20250104-20250107-4,非R,兑换奖励内容,S17筒井顺次SSR+战旗碎片,,2,2.0,2
20241001-20241004-4,非R,兑换奖励内容,圣诞金币随机包·大,,63,84.0,74
20241001-20241004-4,小R,兑换奖励内容,新橙色国宝随机包,,4,4.0,4
20250104-20250107-4,非R,兑换奖励内容,S4加藤段藏SSR+(碎片),,3,3.0,3
20250104-20250107-4,中R,兑换奖励内容,S6阿江SSR+(碎片),,3,4.0,3
20241020-20241023-4,超R,兑换奖励内容,研习金色道具,,1,1.0,1
20250202-20250205-4,小R,档位奖励领取,4,,116,,2541
20241020-20241023-4,微R,档位奖励领取,2,,227,,227
20241001-20241004-4,未活跃,抽奖渠道,玩家付费,,134,2191.0,809
20241020-20241023-4,中R,抽奖渠道,玩家付费,,158,7783.0,1747
20241207-20241210-4,微R,抽奖渠道,玩家付费,,235,3644.0,1606
20241001-20241004-4,非R,档位奖励领取,4,,1387,,22972
20250104-20250107-4,微R,兑换奖励内容,S7北条氏政SSR+(碎片),,2,2.0,2
20241001-20241004-4,微R,兑换奖励内容,阵灵（旗阵突破道具）,,1,2.0,1
20250327-20250330-4,超R,兑换奖励内容,S15大谷吉继UR战旗碎片,,1,4.0,2
20241020-20241023-4,小R,兑换奖励内容,金色装备随机箱（全）,,5,6.0,6
20250327-20250330-4,中R,兑换奖励内容,S4风魔小太郎UR(碎片),,3,8.0,3
20241020-20241023-4,中R,档位奖励领取,4,,156,,4525
20250327-20250330-4,大R,档位奖励领取,3,,42,,42
20250303-20250306-4,小R,档位奖励领取,2,,119,,119
20250303-20250306-4,微R,抽奖渠道,玩家付费,,235,4592.0,1678
20250327-20250330-4,超R,抽奖渠道,玩家付费,,16,1922.0,254
20241207-20241210-4,非R,抽奖渠道,玩家付费,,1770,19265.0,8857
20241001-20241004-4,大R,兑换奖励内容,金色阵石,,3,11.0,4
20241001-20241004-4,中R,兑换奖励内容,S12本愿寺显如SSR+(碎片),,5,6.0,6
20250104-20250107-4,大R,兑换奖励内容,S15神原康政SSR+战旗碎片,,1,4.0,1
20250104-20250107-4,非R,兑换奖励内容,S5绫姬UR(碎片),,1,2.0,1
20250327-20250330-4,微R,档位奖励领取,4,,221,,4110
20241207-20241210-4,中R,档位奖励领取,4,,156,,4107
20241207-20241210-4,微R,直购礼包礼包聚合2,微R,,1,33.8663,1
20241207-20241210-4,大R,抽奖渠道,玩家付费,,42,4773.0,501
20241207-20241210-4,中R,抽奖渠道,购买,,1,454.0,7
